year,canton,diseasesGroup,diseases,species,count
2023,TG,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,2
2023,LU,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2023,FR,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2023,FR,Epidemics to be supervised,Cryptosporidiosis,Cattle,11
2023,TI,Epidemics to be supervised,Q fever,Goat,1
2023,TG,Epidemics to be supervised,Equine viral arteritis,Horse,1
2023,SZ,Epidemics to be supervised,Campylobacteriosis,Dog,1
2023,SH,Highly contagious epidemics,"Avian influenza, AI",Other wild bird,7
2023,SZ,Epidemics to be supervised,Q fever,Goat,2
2023,LU,,Avian mycoplasmosis (Mycoplasma gallisepticum and M. meleagridis),Chicken,2
2023,FR,Epidemics to be supervised,Varrosis of honey bees,Bees,1
2023,NW,Epidemics to be supervised,Q fever,Cattle,8
2023,VS,Epidemics to be supervised,Maedi-visna,Goat,2
2023,SG,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2023,BE,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,4
2023,AG,Highly contagious epidemics,"Avian influenza, AI",Other wild bird,3
2023,BL,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
2023,ZG,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2023,GE,Epidemics to be supervised,Campylobacteriosis,Dog,1
2023,BE,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,2
2023,SG,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,2
2023,BE,Epidemics to be supervised,Listeriosis,Goat,1
2023,SZ,Epidemics to be supervised,Ovine pulmonary adenomatosis,Other wild animal,1
2023,VS,Epidemics to be fought,European foulbrood of honey bees,Bees,23
2023,ZH,Epidemics to be fought,Salmonellosis,Other wild bird,1
2023,TG,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,1
2023,TI,Epidemics to be fought,Paratuberculosis,Cattle,1
2023,ZG,Highly contagious epidemics,"Avian influenza, AI",Other wild bird,4
2023,TG,Epidemics to be supervised,Cryptosporidiosis,Cattle,2
2023,ZH,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,2
2023,SH,Epidemics to be supervised,Cryptosporidiosis,Cattle,1
2023,BE,Epidemics to be supervised,Echinococcosis/hydatidosis,Other zoo animal,1
2023,AR,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2023,VS,Epidemics to be fought,Paratuberculosis,Cattle,3
2023,FR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,3
2023,ZH,Epidemics to be fought,Avian chlamydiosis,Budgerigar,1
2023,GE,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,2
2023,SG,Epidemics to be fought,Salmonellosis,Lizard,1
2023,ZH,Epidemics to be fought,Avian salmonellosis,Chicken,1
2023,GR,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
2023,LU,Highly contagious epidemics,"Avian influenza, AI",Other wild bird,7
2023,BS,Highly contagious epidemics,"Avian influenza, AI",Other wild bird,7
2023,FR,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Sheep,1
2023,AR,Epidemics to be supervised,Q fever,Cattle,11
2023,FR,Epidemics to be fought,Salmonellosis,Cat,1
2023,BE,Epidemics to be fought,Salmonellosis,Horse,4
2023,BS,Epidemics to be supervised,Echinococcosis/hydatidosis,Monkey,1
2023,SO,Epidemics to be fought,Salmonellosis,Snake,1
2023,NE,Epidemics to be supervised,Varrosis of honey bees,Bees,14
2023,AG,Epidemics to be supervised,Neosporosis,Cattle,1
2023,GE,Epidemics to be fought,European foulbrood of honey bees,Bees,4
2023,FR,Epidemics to be supervised,Campylobacteriosis,Cat,1
2023,BE,Epidemics to be fought,Salmonellosis,Other wild bird,1
2023,GR,Epidemics to be supervised,Cryptosporidiosis,Cattle,1
2023,TG,Epidemics to be fought,Salmonellosis,Horse,1
2023,UR,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,5
2023,AG,Epidemics to be fought,European foulbrood of honey bees,Bees,3
2023,SZ,Epidemics to be fought,Paratuberculosis,Cattle,3
2023,TG,Epidemics to be fought,Enzootic pneumonia of swine,Pig,4
2023,SG,Epidemics to be supervised,Q fever,Cattle,20
2023,SG,Epidemics to be fought,Avian chlamydiosis,Budgerigar,2
2023,NW,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Sheep,1
2023,BE,Epidemics to be fought,Avian salmonellosis,Chicken,1
2023,VD,Highly contagious epidemics,"Avian influenza, AI",Other wild bird,8
2023,OW,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2023,SO,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2023,AI,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,1
2023,BE,Epidemics to be supervised,Trichinellosis,Wolf,1
2023,ZH,Epidemics to be fought,Swine actinobacillosis,Pig,2
2023,AG,Epidemics to be supervised,Q fever,Cattle,4
2023,GE,Epidemics to be fought,Salmonellosis,Horse,2
2023,AR,Epidemics to be supervised,Q fever,Goat,2
2023,AG,Epidemics to be fought,Salmonellosis,Cat,4
2023,ZH,Epidemics to be fought,Paratuberculosis,Cattle,1
2023,LU,Epidemics to be fought,Salmonellosis,Cat,1
2023,SZ,Epidemics to be eradicated,Rabies,Bat,1
2023,NE,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,1
2023,JU,Epidemics to be fought,Enzootic pneumonia of swine,Pig,1
2023,LU,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,2
2023,AG,Epidemics to be fought,Salmonellosis,Cattle,1
2023,BE,Epidemics to be supervised,Echinococcosis/hydatidosis,Fox,1
2023,ZH,Epidemics to be supervised,Campylobacteriosis,Cattle,2
2023,FR,Epidemics to be supervised,Campylobacteriosis,Pig,1
2023,FR,Epidemics to be supervised,Trichinellosis,Lynx,1
2023,AG,Epidemics to be supervised,Echinococcosis/hydatidosis,Pig,1
2023,ZH,Epidemics to be fought,Salmonellosis,Other wild animal,1
2023,BE,Epidemics to be supervised,Trichinellosis,Lynx,1
2023,ZH,Epidemics to be supervised,Neosporosis,Cattle,3
2023,GR,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2023,SO,Epidemics to be supervised,Campylobacteriosis,Cat,1
2023,ZH,Epidemics to be fought,Salmonellosis,Snake,5
2023,VD,Epidemics to be fought,Paratuberculosis,Cattle,31
2023,NW,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,2
2023,ZG,Epidemics to be supervised,Varrosis of honey bees,Bees,2
2023,BE,Epidemics to be fought,Paratuberculosis,Cattle,9
2023,ZH,Epidemics to be supervised,Campylobacteriosis,Cat,3
2023,BE,Epidemics to be eradicated,Viral haemorrhagic septicaemia,Fish,1
2023,SO,Epidemics to be supervised,Q fever,Cattle,1
2023,BL,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,3
2023,VD,Highly contagious epidemics,Newcastle disease,Pigeon,8
2023,SG,Epidemics to be supervised,Cryptosporidiosis,Cattle,3
2023,VD,Epidemics to be fought,Avian salmonellosis,Chicken,5
2023,NW,Epidemics to be supervised,Neosporosis,Cattle,2
2023,NE,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2023,ZH,Epidemics to be supervised,Tularemia,Other wild animal,1
2023,GR,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,8
2023,ZH,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,7
2023,VS,Epidemics to be fought,American foulbrood of honey bees,Bees,7
2023,LU,Epidemics to be supervised,Campylobacteriosis,Pig,1
2023,LU,Epidemics to be fought,Salmonellosis,Dog,3
2023,GE,Epidemics to be fought,Salmonellosis,Cat,2
2023,SZ,Epidemics to be supervised,Maedi-visna,Other wild animal,1
2023,TG,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,6
2023,SO,Epidemics to be supervised,Listeriosis,Sheep,1
2023,VD,Epidemics to be supervised,Q fever,Sheep,1
2023,BS,Epidemics to be supervised,Campylobacteriosis,Songbird,1
2023,TG,Epidemics to be fought,Avian chlamydiosis,Pigeon,1
2023,AR,Epidemics to be fought,Paratuberculosis,Goat,1
2023,AG,Epidemics to be supervised,Campylobacteriosis,Cat,2
2023,VD,Epidemics to be fought,Salmonellosis,Sheep,1
2023,ZH,Epidemics to be supervised,Varrosis of honey bees,Bees,7
2023,GR,Epidemics to be supervised,Q fever,Goat,1
2023,ZH,Epidemics to be supervised,Neosporosis,Dog,2
2023,FR,Epidemics to be supervised,Q fever,Cattle,114
2023,TG,Epidemics to be supervised,Q fever,Cattle,1
2023,SO,Epidemics to be supervised,Cryptosporidiosis,Cattle,3
2023,AG,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2023,SZ,Highly contagious epidemics,"Avian influenza, AI",Other wild bird,1
2023,VD,Epidemics to be supervised,Enzootic abortion of ewes,Goat,1
2023,GL,Epidemics to be supervised,Enzootic abortion of ewes,Goat,1
2023,TG,Epidemics to be supervised,Cryptosporidiosis,Dog,1
2023,UR,Epidemics to be fought,European foulbrood of honey bees,Bees,5
2023,VD,Epidemics to be supervised,Listeriosis,Cattle,1
2023,SG,Epidemics to be fought,Paratuberculosis,Sheep,1
2023,BE,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,2
2023,OW,Epidemics to be supervised,Q fever,Cattle,3
2023,ZH,Epidemics to be supervised,Campylobacteriosis,Monkey,2
2023,BS,Epidemics to be supervised,Campylobacteriosis,Dog,1
2023,GE,Epidemics to be fought,Salmonellosis,Dog,3
2023,VS,Epidemics to be fought,Salmonellosis,Cattle,1
2023,VD,Epidemics to be supervised,Campylobacteriosis,Dog,6
2023,GR,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Sheep,1
2023,VS,Epidemics to be supervised,Campylobacteriosis,Cat,1
2023,BE,Highly contagious epidemics,"Avian influenza, AI",Other wild bird,3
2023,OW,Epidemics to be fought,European foulbrood of honey bees,Bees,14
2023,NE,Epidemics to be fought,Paratuberculosis,Cattle,5
2023,SO,Epidemics to be fought,Avian chlamydiosis,Budgerigar,1
2023,NE,Epidemics to be fought,Salmonellosis,Dog,1
2023,BE,Epidemics to be supervised,Listeriosis,Cattle,2
2023,BL,Epidemics to be supervised,Neosporosis,Cattle,2
2023,GR,Epidemics to be fought,Paratuberculosis,Sheep,3
2023,SO,Epidemics to be supervised,Neosporosis,Cattle,1
2023,UR,Epidemics to be fought,American foulbrood of honey bees,Bees,3
2023,FR,Epidemics to be supervised,Q fever,Goat,2
2023,SZ,Epidemics to be supervised,Enzootic abortion of ewes,Goat,2
2023,BL,Epidemics to be fought,Salmonellosis,Cat,1
2023,TI,Epidemics to be fought,American foulbrood of honey bees,Bees,2
2023,BE,Epidemics to be supervised,Ovine pulmonary adenomatosis,Sheep,1
2023,TG,Epidemics to be supervised,Listeriosis,Chicken,1
2023,FR,Epidemics to be fought,Salmonellosis,Dog,1
2023,FR,Epidemics to be supervised,Q fever,Sheep,1
2023,NE,Highly contagious epidemics,"Avian influenza, AI",Other wild bird,8
2023,NE,,Avian mycoplasmosis (Mycoplasma gallisepticum and M. meleagridis),Chicken,1
2023,ZH,Epidemics to be fought,Salmonellosis,Dog,7
2023,VS,Epidemics to be supervised,Cryptosporidiosis,Dog,2
2023,NE,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2023,GR,Epidemics to be supervised,Listeriosis,Sheep,1
2023,AG,Epidemics to be supervised,Campylobacteriosis,Dog,6
2023,ZH,Epidemics to be supervised,Q fever,Cattle,2
2023,TG,Epidemics to be supervised,Cryptosporidiosis,Sheep,1
2023,BS,Epidemics to be supervised,Campylobacteriosis,Other zoo animal,1
2023,FR,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,2
2023,FR,Epidemics to be fought,Salmonellosis,Sheep,1
2023,ZG,Epidemics to be supervised,Q fever,Cattle,2
2023,LU,Epidemics to be fought,Paratuberculosis,Cattle,3
2023,BE,Epidemics to be supervised,Q fever,Cattle,91
2023,SG,Epidemics to be fought,Salmonellosis,Other zoo animal,1
2023,BL,Epidemics to be supervised,Q fever,Cattle,1
2023,VD,Epidemics to be fought,Salmonellosis,Cat,1
2023,BE,Epidemics to be supervised,Enzootic abortion of ewes,Goat,2
2023,SH,Epidemics to be supervised,Campylobacteriosis,Chicken,1
2023,UR,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2023,SH,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,1
2023,ZH,Epidemics to be supervised,Cryptosporidiosis,Cattle,4
2023,SZ,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Goat,2
2023,ZH,Epidemics to be fought,Salmonellosis,Pigeon,1
2023,BE,Epidemics to be fought,Contagious equine metritis,Horse,2
2023,VS,Epidemics to be fought,Paratuberculosis,Sheep,1
2023,ZH,Epidemics to be supervised,Echinococcosis/hydatidosis,Other zoo animal,1
2023,VD,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2023,LU,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,2
2023,AG,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,1
2023,SG,Epidemics to be supervised,Q fever,Goat,1
2023,LU,Epidemics to be fought,Swine actinobacillosis,Pig,4
2023,AR,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,1
2023,JU,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,4
2023,BS,Epidemics to be fought,Salmonellosis,Songbird,1
2023,VS,Epidemics to be fought,Caprine Arthritis-Encephalitis,Goat,1
2023,ZH,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,1
2023,BE,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,2
2023,BE,Epidemics to be supervised,Pseudotuberculosis of sheep and goats,Sheep,1
2023,SG,,"Infection with Mycobacterium tuberculosis complex (M. bovis, M. caprae, M. tuberculosis) in animals other than bovine, buffalo and bison",Other pet,1
2023,BE,Epidemics to be fought,Salmonellosis,Sheep,1
2023,VD,Epidemics to be fought,European foulbrood of honey bees,Bees,8
2023,ZH,Highly contagious epidemics,"Avian influenza, AI",Chicken,1
2023,BE,Epidemics to be fought,Salmonellosis,Lizard,5
2023,LU,Epidemics to be supervised,Campylobacteriosis,Dog,4
2023,SG,Epidemics to be supervised,Q fever,Sheep,2
2023,ZH,Epidemics to be supervised,Ovine pulmonary adenomatosis,Sheep,2
2023,AG,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2023,ZH,Epidemics to be supervised,Campylobacteriosis,Horse,3
2023,ZH,Epidemics to be fought,Avian chlamydiosis,Pigeon,2
2023,UR,Epidemics to be supervised,Q fever,Goat,1
2023,AG,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2023,NE,Epidemics to be fought,Salmonellosis,Turkey,1
2023,OW,Epidemics to be supervised,Q fever,Goat,2
2023,VD,Epidemics to be fought,Salmonellosis,Dog,2
2023,BE,Epidemics to be supervised,Maedi-visna,Sheep,4
2023,SG,Epidemics to be eradicated,Bovine spongiform encephalitis,Cattle,1
2023,AG,Epidemics to be fought,,Sheep,3
2023,VD,Epidemics to be supervised,Q fever,Cattle,33
2023,TG,Highly contagious epidemics,"Avian influenza, AI",Other wild bird,8
2023,VS,Epidemics to be fought,Paratuberculosis,Goat,1
2023,TI,Epidemics to be fought,European foulbrood of honey bees,Bees,1
2023,VD,Epidemics to be supervised,Varrosis of honey bees,Bees,6
2023,SH,Epidemics to be supervised,Campylobacteriosis,Cattle,1
2023,VS,Epidemics to be supervised,Enzootic abortion of ewes,Goat,2
2023,VD,Epidemics to be supervised,Neosporosis,Cattle,3
2023,FR,Epidemics to be supervised,Campylobacteriosis,Dog,2
2023,TG,Epidemics to be fought,Salmonellosis,Cattle,4
2023,BE,Epidemics to be supervised,Toxoplasmosis,Sheep,1
2023,TI,Epidemics to be supervised,Enzootic abortion of ewes,Goat,1
2023,SG,Epidemics to be supervised,Varrosis of honey bees,Bees,2
2023,NE,Epidemics to be supervised,Campylobacteriosis,Dog,2
2024,BL,Epidemics to be supervised,Cryptosporidiosis,Cat,1
2024,BE,Epidemics to be supervised,Cryptosporidiosis,Cattle,2
2024,SO,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,2
2024,SG,Epidemics to be fought,Bluetongue,Cattle,96
2024,VD,Highly contagious epidemics,Newcastle disease,Pigeon,1
2024,BL,Epidemics to be fought,Salmonellosis,Dog,5
2024,VD,Epidemics to be fought,Bluetongue,Other wild animal,1
2024,SZ,Epidemics to be supervised,Maedi-visna,Sheep,1
2024,BE,Epidemics to be fought,,Sheep,578
2024,AI,Epidemics to be fought,Bluetongue,Sheep,6
2024,AI,Epidemics to be fought,,Sheep,24
2024,GE,Epidemics to be supervised,Campylobacteriosis,Dog,1
2024,TG,Epidemics to be fought,Avian chlamydiosis,Budgerigar,1
2024,BE,Epidemics to be supervised,Tularemia,Hare,1
2024,BE,Epidemics to be supervised,Listeriosis,Sheep,1
2024,GE,Epidemics to be fought,American foulbrood of honey bees,Bees,1
2024,ZH,Epidemics to be fought,Avian salmonellosis,Chicken,1
2024,FR,Epidemics to be supervised,Avian mycoplasmosis (Mycoplasma gallisepticum and M. meleagridis),Chicken,2
2024,FR,Epidemics to be supervised,Campylobacteriosis,Monkey,1
2024,ZH,Epidemics to be supervised,Campylobacteriosis,Other pet,1
2024,NW,Epidemics to be supervised,Q fever,Cattle,7
2024,VD,Epidemics to be fought,Bluetongue,Cattle,84
2024,FL,Epidemics to be fought,Avian infectious laryngotracheitis,Chicken,1
2024,NE,Epidemics to be fought,Paratuberculosis,Cattle,2
2024,FR,Epidemics to be fought,Swine actinobacillosis,Pig,3
2024,ZG,Epidemics to be fought,Bluetongue,Sheep,5
2024,SG,Epidemics to be fought,Bluetongue,Sheep,70
2024,GL,Epidemics to be fought,Salmonellosis,Cattle,3
2024,FR,Epidemics to be fought,Bluetongue,Other pet,1
2024,AG,Epidemics to be fought,Bluetongue,Sheep,128
2024,FR,Epidemics to be supervised,Cryptosporidiosis,Cattle,2
2024,TI,Epidemics to be fought,Bluetongue,Sheep,17
2024,TG,Epidemics to be supervised,Enzootic abortion of ewes,Goat,1
2024,NE,Epidemics to be fought,Salmonellosis,Dog,3
2024,SO,Epidemics to be fought,Salmonellosis,Cattle,1
2024,FR,Epidemics to be fought,Salmonellosis,Horse,1
2024,ZH,Epidemics to be supervised,Neosporosis,Cattle,4
2024,AR,Epidemics to be fought,,Sheep,23
2024,BL,Epidemics to be fought,Paratuberculosis,Cattle,1
2024,UR,Epidemics to be supervised,Q fever,Cattle,7
2024,BE,Epidemics to be fought,Bluetongue,Cattle,135
2024,SH,Epidemics to be fought,Avian salmonellosis,Chicken,1
2024,BE,Epidemics to be supervised,Campylobacteriosis,Cattle,3
2024,SG,Epidemics to be fought,European foulbrood of honey bees,Bees,3
2024,VD,Epidemics to be fought,European foulbrood of honey bees,Bees,3
2024,TI,Epidemics to be fought,Paratuberculosis,Cattle,1
2024,VD,Epidemics to be fought,,Sheep,39
2024,BE,Epidemics to be fought,Salmonellosis,Horse,1
2024,LU,Epidemics to be supervised,Neosporosis,Cattle,11
2024,VS,Epidemics to be fought,Bluetongue,Cattle,2
2024,LU,Epidemics to be fought,Paratuberculosis,Cattle,5
2024,SO,Epidemics to be fought,,Sheep,29
2024,VS,Epidemics to be supervised,Cryptosporidiosis,Cattle,3
2024,BE,Epidemics to be supervised,Trichinellosis,Lynx,2
2024,ZH,Epidemics to be supervised,Q fever,Cattle,12
2024,VD,Epidemics to be supervised,Trichinellosis,Lynx,2
2024,ZH,Epidemics to be supervised,Campylobacteriosis,Roe Deer,2
2024,GE,Epidemics to be fought,,Sheep,6
2024,FR,Epidemics to be supervised,Campylobacteriosis,Other zoo animal,1
2024,BL,Epidemics to be supervised,Rabbit haemorrhagic disease,Rabbit,2
2024,AG,Epidemics to be supervised,Listeriosis,Goat,1
2024,VS,Epidemics to be fought,Paratuberculosis,Sheep,1
2024,OW,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,1
2024,BE,Epidemics to be fought,Salmonellosis,Lizard,4
2024,FR,Epidemics to be fought,Salmonellosis,Dog,3
2024,SG,Epidemics to be eradicated,Bovine Virusdiarrhoe / Mucosal disease,Cattle,2
2024,VD,Epidemics to be supervised,Cryptosporidiosis,Cattle,1
2024,OW,Epidemics to be fought,European foulbrood of honey bees,Bees,7
2024,AG,Epidemics to be supervised,Campylobacteriosis,Cat,1
2024,BE,Epidemics to be supervised,Neosporosis,Dog,3
2024,AG,Epidemics to be supervised,Echinococcosis/hydatidosis,Dog,2
2024,AG,Epidemics to be fought,Bluetongue,Cattle,105
2024,UR,Epidemics to be supervised,Enzootic abortion of ewes,Sheep,11
2024,BL,Epidemics to be fought,Bluetongue,Goat,2
2024,SH,Epidemics to be fought,Paratuberculosis,Cattle,1
2024,AI,Epidemics to be supervised,Neosporosis,Cattle,1
2024,TG,Epidemics to be fought,American foulbrood of honey bees,Bees,3
