Year,Canton,Id Of Animal Category,Genetically Modified,Degree of severity 0,Degree of severity 1,Degree of severity 2,Degree of severity 3,Id Experiment Category,Id Of Disease Category,Id Of Institute,Id Of Legal Restriction,Number Of Animals Used For The First Time
2017,SO,animal_10,gm_0,0,426,4,24,experiment_52,disease_3,institute_4,legal_4,454
2017,SO,animal_10,gm_0,0,924,0,37,experiment_1,disease_3,institute_2,legal_4,961
2017,SO,animal_11,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2017,SO,animal_11,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2017,SO,animal_11,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2017,SO,animal_12,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2017,SO,animal_12,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2017,SO,animal_12,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2017,SO,animal_12,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2017,SO,animal_12,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2017,SO,animal_12,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_1,0
2017,SO,animal_12,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_1,0
2017,SO,animal_12,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2017,SO,animal_12,gm_0,0,0,0,0,experiment_6,disease_2,institute_1,legal_4,0
2017,SO,animal_12,gm_0,2,0,0,0,experiment_6,disease_2,institute_2,legal_4,2
2017,SO,animal_12,gm_0,210,0,0,0,experiment_6,disease_2,institute_1,legal_4,210
2017,SO,animal_12,gm_0,25,0,0,0,experiment_3,disease_2,institute_1,legal_4,25
