Geschlecht,Sprachregion,Altersgruppe,Frage,Antwort,Anzahl
All,CH,All,c05_07,a31,1855
All,de,All,c05_06,a31,1184
g1,CH,All,c05_01,a31,116
All,it,14bis17,c05_05,a31,12
All,CH,14bis17,c05_04,a31,470
g1,it,14bis17,c05_06,a31,8
All,it,10bis13,c05_07,a31,31
g1,it,10bis13,c05_03,a31,14
g1,it,10bis13,c05_02,a31,15
g2,CH,14bis17,c05_07,a31,266
g1,CH,6bis9,c05_01,a31,13
g1,it,10bis13,c05_01,a31,0
g1,de,All,c05_01,a31,81
g1,it,14bis17,c05_07,a31,12
g1,de,All,c05_02,a31,650
All,de,6bis9,c05_01,a31,24
g1,it,14bis17,c05_05,a31,5
All,it,14bis17,c05_01,a31,9
g1,it,14bis17,c05_04,a31,11
g1,de,All,c05_03,a31,419
g1,it,14bis17,c05_03,a31,8
g1,de,All,c05_04,a31,677
g1,it,14bis17,c05_02,a31,8
g1,it,14bis17,c05_01,a31,4
g2,CH,14bis17,c05_06,a31,135
g1,it,10bis13,c05_04,a31,17
g1,it,10bis13,c05_05,a31,16
g2,CH,14bis17,c05_05,a31,143
g2,CH,10bis13,c05_07,a31,308
All,it,10bis13,c05_05,a31,25
g1,it,6bis9,c05_06,a31,14
g1,it,6bis9,c05_05,a31,13
g2,CH,14bis17,c05_01,a31,71
g1,CH,6bis9,c05_02,a31,296
g1,it,6bis9,c05_04,a31,17
g2,CH,14bis17,c05_02,a31,254
g1,it,6bis9,c05_03,a31,5
g2,fr,10bis13,c05_07,a31,58
g1,it,6bis9,c05_02,a31,14
g2,CH,14bis17,c05_03,a31,146
g1,it,6bis9,c05_01,a31,2
g1,it,10bis13,c05_07,a31,18
All,it,10bis13,c05_06,a31,25
g2,CH,14bis17,c05_04,a31,240
g1,it,10bis13,c05_06,a31,15
g1,de,All,c05_05,a31,586
All,it,14bis17,c05_07,a31,29
g1,de,6bis9,c05_07,a31,263
All,it,14bis17,c05_04,a31,27
g1,de,10bis13,c05_02,a31,226
g1,fr,All,c05_06,a31,133
g1,de,10bis13,c05_01,a31,14
g1,de,14bis17,c05_07,a31,210
g1,fr,All,c05_07,a31,178
g1,de,14bis17,c05_06,a31,135
g1,de,14bis17,c05_05,a31,91
g1,it,All,c05_01,a31,6
g1,de,14bis17,c05_04,a31,168
g1,it,All,c05_02,a31,37
g1,de,14bis17,c05_03,a31,129
g1,de,14bis17,c05_02,a31,200
g1,it,All,c05_03,a31,27
g1,de,14bis17,c05_01,a31,61
g1,fr,6bis9,c05_07,a31,61
g1,it,All,c05_04,a31,45
g1,fr,6bis9,c05_06,a31,54
g1,fr,All,c05_05,a31,119
g1,de,10bis13,c05_03,a31,152
g1,de,6bis9,c05_06,a31,255
g1,de,10bis13,c05_04,a31,243
g1,de,All,c05_06,a31,624
All,it,14bis17,c05_02,a31,24
g1,de,6bis9,c05_05,a31,253
g1,de,All,c05_07,a31,742
g1,de,6bis9,c05_04,a31,266
g1,de,6bis9,c05_03,a31,138
g1,fr,All,c05_01,a31,29
g1,de,6bis9,c05_02,a31,224
All,it,14bis17,c05_03,a31,19
g1,de,6bis9,c05_01,a31,6
g1,fr,All,c05_02,a31,157
g1,de,10bis13,c05_07,a31,269
g1,fr,All,c05_03,a31,82
g1,de,10bis13,c05_06,a31,234
g1,de,10bis13,c05_05,a31,242
All,it,14bis17,c05_06,a31,15
g1,fr,All,c05_04,a31,176
g1,it,6bis9,c05_07,a31,15
g2,CH,10bis13,c05_06,a31,257
g1,fr,6bis9,c05_05,a31,55
All,fr,10bis13,c05_01,a31,6
All,fr,10bis13,c05_05,a31,98
g1,CH,14bis17,c05_01,a31,85
All,fr,10bis13,c05_04,a31,121
g1,CH,14bis17,c05_02,a31,257
g1,CH,6bis9,c05_06,a31,323
All,fr,10bis13,c05_03,a31,64
All,fr,10bis13,c05_02,a31,106
g1,CH,14bis17,c05_03,a31,163
All,fr,6bis9,c05_07,a31,114
All,de,6bis9,c05_02,a31,442
g1,CH,14bis17,c05_04,a31,230
All,it,6bis9,c05_06,a31,26
All,fr,6bis9,c05_06,a31,103
g1,CH,14bis17,c05_05,a31,116
All,fr,6bis9,c05_05,a31,106
All,it,6bis9,c05_07,a31,26
All,fr,6bis9,c05_04,a31,115
g1,CH,14bis17,c05_06,a31,173
All,fr,10bis13,c05_06,a31,89
g1,CH,10bis13,c05_07,a31,350
All,it,6bis9,c05_05,a31,23
All,fr,10bis13,c05_07,a31,121
All,it,6bis9,c05_03,a31,11
All,it,6bis9,c05_02,a31,24
All,it,6bis9,c05_01,a31,2
g1,CH,10bis13,c05_02,a31,291
All,fr,14bis17,c05_07,a31,104
g1,CH,10bis13,c05_03,a31,200
All,fr,14bis17,c05_06,a31,42
All,it,6bis9,c05_04,a31,29
All,fr,14bis17,c05_05,a31,43
g1,CH,10bis13,c05_04,a31,323
All,fr,14bis17,c05_04,a31,103
All,fr,14bis17,c05_03,a31,54
g1,CH,10bis13,c05_05,a31,302
All,fr,14bis17,c05_02,a31,97
g1,CH,6bis9,c05_07,a31,339
g1,CH,10bis13,c05_06,a31,298
All,fr,14bis17,c05_01,a31,38
All,fr,6bis9,c05_03,a31,46
All,fr,6bis9,c05_02,a31,100
g1,CH,14bis17,c05_07,a31,276
All,de,10bis13,c05_05,a31,455
All,de,10bis13,c05_04,a31,460
All,de,10bis13,c05_03,a31,312
g2,CH,10bis13,c05_01,a31,7
All,de,10bis13,c05_02,a31,432
All,it,10bis13,c05_03,a31,22
All,de,10bis13,c05_01,a31,19
g2,CH,10bis13,c05_02,a31,271
All,de,6bis9,c05_07,a31,515
g1,CH,6bis9,c05_03,a31,165
g2,CH,10bis13,c05_03,a31,198
All,de,6bis9,c05_06,a31,492
All,de,6bis9,c05_05,a31,493
g2,CH,10bis13,c05_04,a31,287
All,de,6bis9,c05_04,a31,522
All,de,6bis9,c05_03,a31,261
All,it,10bis13,c05_04,a31,29
g2,CH,10bis13,c05_05,a31,276
g2,CH,6bis9,c05_07,a31,316
g1,CH,6bis9,c05_04,a31,345
All,fr,6bis9,c05_01,a31,9
g2,CH,6bis9,c05_06,a31,298
g1,CH,6bis9,c05_05,a31,321
g2,CH,6bis9,c05_01,a31,22
All,de,14bis17,c05_07,a31,409
All,de,14bis17,c05_06,a31,251
g2,CH,6bis9,c05_02,a31,270
All,de,14bis17,c05_05,a31,204
All,de,14bis17,c05_04,a31,340
All,it,10bis13,c05_01,a31,0
g2,CH,6bis9,c05_03,a31,153
All,de,14bis17,c05_03,a31,236
g2,CH,6bis9,c05_04,a31,321
All,it,10bis13,c05_02,a31,24
All,de,14bis17,c05_02,a31,390
All,de,14bis17,c05_01,a31,109
g2,CH,6bis9,c05_05,a31,301
All,de,10bis13,c05_07,a31,506
All,de,10bis13,c05_06,a31,441
g1,it,All,c05_05,a31,34
g1,CH,10bis13,c05_01,a31,18
g2,it,14bis17,c05_01,a31,5
g2,de,6bis9,c05_03,a31,123
All,CH,6bis9,c05_01,a31,35
g2,de,6bis9,c05_07,a31,252
g2,de,All,c05_02,a31,614
g2,de,6bis9,c05_06,a31,237
g1,fr,10bis13,c05_01,a31,4
All,CH,6bis9,c05_02,a31,566
g2,it,6bis9,c05_04,a31,12
g2,de,6bis9,c05_05,a31,240
g1,fr,10bis13,c05_06,a31,49
g2,fr,All,c05_04,a31,163
g2,de,6bis9,c05_04,a31,256
All,CH,6bis9,c05_03,a31,318
g2,it,6bis9,c05_05,a31,10
All,CH,6bis9,c05_04,a31,666
g1,fr,14bis17,c05_07,a31,54
g2,de,6bis9,c05_02,a31,218
g2,it,6bis9,c05_06,a31,12
g2,de,6bis9,c05_01,a31,18
g1,fr,10bis13,c05_07,a31,63
All,CH,6bis9,c05_05,a31,622
g2,de,All,c05_05,a31,566
g2,de,10bis13,c05_07,a31,237
g2,de,10bis13,c05_06,a31,207
g2,fr,All,c05_03,a31,82
g2,de,All,c05_01,a31,71
g2,de,10bis13,c05_05,a31,213
g2,it,6bis9,c05_07,a31,11
All,CH,6bis9,c05_07,a31,655
g2,it,6bis9,c05_03,a31,6
g2,fr,All,c05_05,a31,128
g2,it,6bis9,c05_02,a31,10
g2,it,All,c05_07,a31,41
g2,it,10bis13,c05_04,a31,12
g2,it,All,c05_02,a31,35
g2,it,10bis13,c05_03,a31,8
g2,it,10bis13,c05_05,a31,9
g2,it,10bis13,c05_02,a31,9
g1,fr,10bis13,c05_03,a31,34
g2,de,All,c05_04,a31,645
g2,it,All,c05_03,a31,25
g2,it,10bis13,c05_06,a31,10
g2,it,10bis13,c05_01,a31,0
g2,it,14bis17,c05_07,a31,17
g1,fr,10bis13,c05_02,a31,50
g2,de,All,c05_03,a31,390
g2,it,All,c05_04,a31,40
g2,fr,All,c05_07,a31,161
g2,it,14bis17,c05_06,a31,7
g2,it,All,c05_05,a31,26
g1,fr,10bis13,c05_04,a31,63
g2,it,14bis17,c05_05,a31,7
g2,it,10bis13,c05_07,a31,13
g2,it,6bis9,c05_01,a31,0
g2,it,14bis17,c05_04,a31,16
g2,it,All,c05_06,a31,29
g2,fr,All,c05_06,a31,101
g2,it,14bis17,c05_03,a31,11
g1,fr,10bis13,c05_05,a31,44
g2,it,14bis17,c05_02,a31,16
g1,fr,6bis9,c05_01,a31,5
All,CH,6bis9,c05_06,a31,621
g2,de,10bis13,c05_04,a31,217
g2,de,14bis17,c05_04,a31,172
g1,fr,14bis17,c05_06,a31,30
g2,de,14bis17,c05_03,a31,107
All,CH,10bis13,c05_05,a31,578
g2,de,14bis17,c05_02,a31,190
g2,fr,All,c05_02,a31,146
g1,fr,6bis9,c05_03,a31,22
All,CH,10bis13,c05_06,a31,555
g2,de,14bis17,c05_01,a31,48
g2,fr,6bis9,c05_07,a31,53
All,CH,10bis13,c05_07,a31,658
g1,fr,14bis17,c05_04,a31,51
g2,fr,6bis9,c05_06,a31,49
g1,it,All,c05_06,a31,37
g2,fr,6bis9,c05_05,a31,51
All,CH,14bis17,c05_01,a31,156
g2,de,All,c05_06,a31,560
g2,fr,6bis9,c05_04,a31,53
All,CH,14bis17,c05_02,a31,511
g2,de,All,c05_07,a31,688
g2,fr,6bis9,c05_03,a31,24
g2,fr,6bis9,c05_02,a31,42
All,CH,14bis17,c05_03,a31,309
g1,fr,6bis9,c05_04,a31,62
g1,fr,14bis17,c05_05,a31,20
g2,fr,6bis9,c05_01,a31,4
g1,fr,6bis9,c05_02,a31,58
g2,it,All,c05_01,a31,5
g1,fr,14bis17,c05_02,a31,49
g1,fr,14bis17,c05_01,a31,20
g2,de,10bis13,c05_02,a31,206
g2,fr,All,c05_01,a31,24
g1,it,All,c05_07,a31,45
All,CH,10bis13,c05_03,a31,398
All,CH,10bis13,c05_02,a31,562
g2,de,14bis17,c05_06,a31,116
All,CH,10bis13,c05_01,a31,25
g2,de,10bis13,c05_03,a31,160
g2,de,10bis13,c05_01,a31,5
g1,fr,14bis17,c05_03,a31,26
g2,de,14bis17,c05_05,a31,113
All,CH,10bis13,c05_04,a31,610
g2,de,14bis17,c05_07,a31,199
All,it,6bis9,c04,a3,8
g2,fr,14bis17,c03C,a3,2
g1,CH,All,c03B,a3,73
All,fr,10bis13,c03C,a3,2
g1,CH,6bis9,c04,a3,143
All,it,14bis17,c03B,a3,8
All,it,All,c03C,a3,1
g1,CH,10bis13,c03A,a3,56
g1,CH,All,c03A,a3,154
All,it,10bis13,c03B,a3,0
g2,fr,14bis17,c04,a3,18
g1,CH,10bis13,c03B,a3,13
All,it,10bis13,c03A,a3,5
All,fr,10bis13,c03B,a3,14
All,fr,14bis17,c03A,a3,37
All,it,10bis13,c03C,a3,0
All,it,All,c04,a3,27
All,fr,14bis17,c04,a3,37
g2,fr,14bis17,c03A,a3,19
All,it,14bis17,c03C,a3,1
All,it,14bis17,c03A,a3,10
All,it,6bis9,c03B,a3,2
All,it,14bis17,c04,a3,8
All,it,10bis13,c04,a3,11
g2,fr,14bis17,c03B,a3,20
g1,CH,6bis9,c03C,a3,1
g1,CH,6bis9,c03A,a3,27
All,fr,14bis17,c03B,a3,36
g1,CH,All,c03C,a3,13
g1,CH,6bis9,c03B,a3,6
All,it,6bis9,c03C,a3,0
All,it,6bis9,c03A,a3,3
All,fr,10bis13,c04,a3,49
All,fr,14bis17,c03C,a3,4
g2,it,14bis17,c03B,a3,5
g1,CH,10bis13,c03C,a3,2
g1,it,All,c03B,a3,4
g1,it,All,c04,a3,13
All,fr,All,c03A,a3,72
g2,de,All,c03A,a3,118
g2,de,All,c03B,a3,61
g2,de,All,c03C,a3,21
All,de,All,c04,a3,566
g2,de,All,c04,a3,293
g2,fr,All,c03A,a3,38
g2,fr,All,c03B,a3,30
g2,fr,All,c03C,a3,4
g2,fr,All,c04,a3,64
g2,it,All,c03A,a3,12
All,de,All,c03C,a3,32
g2,it,All,c03B,a3,6
g2,it,All,c03C,a3,1
g2,it,All,c04,a3,14
All,CH,6bis9,c03A,a3,55
All,CH,6bis9,c03B,a3,9
All,CH,6bis9,c03C,a3,5
All,de,All,c03B,a3,107
All,CH,6bis9,c04,a3,280
All,CH,10bis13,c03A,a3,121
All,CH,10bis13,c03B,a3,35
All,de,All,c03A,a3,232
All,CH,10bis13,c03C,a3,7
All,CH,10bis13,c04,a3,266
All,CH,14bis17,c03A,a3,146
All,CH,14bis17,c03B,a3,126
All,CH,14bis17,c03C,a3,27
g1,it,All,c03C,a3,0
g1,it,All,c03A,a3,6
g1,CH,10bis13,c04,a3,136
g1,fr,All,c04,a3,74
g1,CH,14bis17,c03A,a3,71
All,it,All,c03B,a3,10
g1,CH,14bis17,c03B,a3,54
g1,CH,14bis17,c03C,a3,10
g1,CH,14bis17,c04,a3,81
g2,CH,6bis9,c03A,a3,28
g2,CH,6bis9,c03B,a3,3
g2,CH,6bis9,c03C,a3,4
All,it,All,c03A,a3,18
g2,CH,6bis9,c04,a3,137
g2,CH,10bis13,c03A,a3,65
g2,CH,10bis13,c03B,a3,22
g2,CH,10bis13,c03C,a3,5
g2,CH,10bis13,c04,a3,130
g2,CH,14bis17,c03A,a3,75
All,fr,6bis9,c04,a3,52
All,fr,All,c04,a3,138
g2,CH,14bis17,c03B,a3,72
g2,CH,14bis17,c03C,a3,17
g2,CH,14bis17,c04,a3,104
All,fr,All,c03C,a3,6
g1,de,All,c03A,a3,114
g1,de,All,c03B,a3,46
g1,de,All,c03C,a3,11
g1,de,All,c04,a3,273
g1,fr,All,c03A,a3,34
g1,fr,All,c03B,a3,23
All,fr,All,c03B,a3,53
g1,fr,All,c03C,a3,2
All,fr,10bis13,c03A,a3,26
g2,CH,All,c03C,a3,26
g1,it,6bis9,c04,a3,5
g1,it,10bis13,c03A,a3,2
g1,it,10bis13,c03B,a3,0
g2,fr,6bis9,c04,a3,23
g2,it,14bis17,c03A,a3,8
g1,fr,6bis9,c03C,a3,0
g1,it,10bis13,c03C,a3,0
g2,de,10bis13,c04,a3,101
g1,it,10bis13,c04,a3,5
g2,CH,All,c04,a3,371
g1,it,6bis9,c03A,a3,2
g1,fr,6bis9,c03B,a3,2
g1,fr,6bis9,c03A,a3,4
g2,fr,6bis9,c03C,a3,0
g1,it,6bis9,c03B,a3,1
g1,it,6bis9,c03C,a3,0
All,CH,14bis17,c04,a3,185
g1,fr,10bis13,c04,a3,26
g1,de,10bis13,c03C,a3,2
g2,it,10bis13,c03C,a3,0
g1,fr,10bis13,c03C,a3,0
All,de,6bis9,c03A,a3,43
g2,fr,6bis9,c03B,a3,1
All,de,6bis9,c03B,a3,4
g2,de,6bis9,c03A,a3,22
g1,fr,10bis13,c03B,a3,5
All,de,6bis9,c03C,a3,5
All,CH,All,c04,a3,731
g2,de,14bis17,c03A,a3,48
g1,fr,10bis13,c03A,a3,12
g1,fr,6bis9,c04,a3,29
g1,de,10bis13,c04,a3,105
g1,de,10bis13,c03B,a3,8
All,CH,All,c03C,a3,39
All,CH,All,c03B,a3,170
g1,de,6bis9,c03A,a3,21
g2,de,14bis17,c04,a3,81
g1,de,6bis9,c03B,a3,3
g1,de,10bis13,c03A,a3,42
g1,de,6bis9,c03C,a3,1
g2,de,14bis17,c03C,a3,14
g1,de,14bis17,c04,a3,59
g1,de,14bis17,c03C,a3,8
g1,de,6bis9,c04,a3,109
g1,it,14bis17,c03A,a3,2
g2,it,10bis13,c03B,a3,0
g2,de,10bis13,c03B,a3,13
g1,it,14bis17,c03B,a3,3
g2,de,14bis17,c03B,a3,47
g1,de,14bis17,c03B,a3,35
All,CH,All,c03A,a3,322
g1,it,14bis17,c03C,a3,0
g1,it,14bis17,c04,a3,3
g2,de,10bis13,c03C,a3,3
g1,de,14bis17,c03A,a3,51
g2,it,10bis13,c03A,a3,3
g2,fr,6bis9,c03A,a3,5
g2,de,10bis13,c03A,a3,48
g2,it,14bis17,c03C,a3,1
g2,de,6bis9,c04,a3,111
g1,fr,14bis17,c03C,a3,2
g2,fr,10bis13,c03B,a3,9
All,fr,6bis9,c03B,a3,3
All,de,14bis17,c03A,a3,99
g2,fr,10bis13,c03C,a3,2
All,fr,6bis9,c03A,a3,9
g1,fr,14bis17,c03B,a3,16
All,de,14bis17,c03B,a3,82
g2,it,14bis17,c04,a3,5
g2,it,6bis9,c03C,a3,0
g1,fr,14bis17,c03A,a3,18
All,de,14bis17,c03C,a3,22
g2,it,10bis13,c04,a3,6
g2,de,6bis9,c03C,a3,4
All,de,14bis17,c04,a3,140
g2,it,6bis9,c04,a3,3
All,de,10bis13,c04,a3,206
g2,CH,All,c03A,a3,168
g2,fr,10bis13,c03A,a3,14
All,fr,6bis9,c03C,a3,0
All,de,10bis13,c03C,a3,5
All,de,6bis9,c04,a3,220
g1,fr,14bis17,c04,a3,19
g2,fr,10bis13,c04,a3,23
g2,de,6bis9,c03B,a3,1
g2,it,6bis9,c03A,a3,1
g2,CH,All,c03B,a3,97
All,de,10bis13,c03A,a3,90
g2,it,6bis9,c03B,a3,1
All,de,10bis13,c03B,a3,21
g1,CH,All,c04,a3,360
All,de,6bis9,c23_01,a25,0
g2,de,All,c23_03,a25,0
All,CH,10bis13,c23_01,a25,0
All,CH,10bis13,c23_03,a25,0
g1,it,6bis9,c23_01,a25,0
All,de,6bis9,c23_02,a25,0
g1,de,10bis13,c23_01,a25,0
All,de,All,c23_03,a25,0
g1,it,6bis9,c23_02,a25,0
g2,de,All,c23_01,a25,0
All,CH,14bis17,c23_02,a25,0
g2,fr,14bis17,c23_02,a25,0
g1,fr,14bis17,c23_01,a25,0
g1,it,6bis9,c23_03,a25,0
g1,fr,10bis13,c23_01,a25,0
g2,de,All,c23_02,a25,0
g2,de,6bis9,c23_02,a25,0
g1,de,14bis17,c23_03,a25,0
All,CH,10bis13,c23_02,a25,0
All,it,All,c23_01,a25,0
g2,it,All,c23_03,a25,0
g1,de,14bis17,c23_01,a25,0
g1,de,10bis13,c23_02,a25,0
g2,fr,All,c23_01,a25,0
g1,de,6bis9,c23_03,a25,0
g1,it,14bis17,c23_01,a25,0
g2,fr,14bis17,c23_01,a25,0
All,CH,6bis9,c23_01,a25,0
g1,de,6bis9,c23_02,a25,0
g2,it,All,c23_02,a25,0
g1,fr,14bis17,c23_03,a25,0
g1,it,14bis17,c23_02,a25,0
g2,de,14bis17,c23_03,a25,0
All,fr,All,c23_02,a25,0
g2,it,All,c23_01,a25,0
g1,it,14bis17,c23_03,a25,0
All,fr,All,c23_01,a25,0
g2,de,6bis9,c23_01,a25,0
g1,fr,14bis17,c23_02,a25,0
g1,de,6bis9,c23_01,a25,0
g1,it,10bis13,c23_01,a25,0
g2,fr,All,c23_03,a25,0
g2,de,10bis13,c23_03,a25,0
All,CH,6bis9,c23_02,a25,0
g2,fr,10bis13,c23_01,a25,0
g1,it,10bis13,c23_02,a25,0
g1,de,10bis13,c23_03,a25,0
g1,fr,6bis9,c23_03,a25,0
g2,fr,All,c23_02,a25,0
All,CH,14bis17,c23_01,a25,0
All,CH,6bis9,c23_03,a25,0
g1,it,10bis13,c23_03,a25,0
All,fr,All,c23_03,a25,0
All,de,10bis13,c23_02,a25,0
g1,fr,All,c23_02,a25,0
g1,it,All,c23_03,a25,0
All,CH,14bis17,c23_03,a25,0
g2,CH,All,c23_02,a25,0
All,it,10bis13,c23_03,a25,0
g2,CH,6bis9,c23_01,a25,0
All,it,10bis13,c23_02,a25,0
g2,CH,6bis9,c23_02,a25,0
All,it,10bis13,c23_01,a25,0
g2,CH,6bis9,c23_03,a25,0
g2,CH,All,c23_01,a25,0
All,it,6bis9,c23_03,a25,0
g2,de,14bis17,c23_01,a25,0
g2,fr,10bis13,c23_02,a25,0
g2,CH,10bis13,c23_01,a25,0
All,it,6bis9,c23_02,a25,0
g2,it,10bis13,c23_03,a25,0
g2,it,14bis17,c23_02,a25,0
All,it,6bis9,c23_01,a25,0
g2,CH,10bis13,c23_02,a25,0
All,fr,14bis17,c23_03,a25,0
g1,fr,10bis13,c23_02,a25,0
g2,CH,10bis13,c23_03,a25,0
g2,it,10bis13,c23_02,a25,0
All,it,14bis17,c23_01,a25,0
g1,CH,14bis17,c23_03,a25,0
g2,it,14bis17,c23_03,a25,0
g1,CH,10bis13,c23_02,a25,0
g1,CH,10bis13,c23_01,a25,0
All,CH,All,c23_01,a25,0
g1,CH,6bis9,c23_03,a25,0
g2,it,10bis13,c23_01,a25,0
g1,CH,10bis13,c23_03,a25,0
g1,CH,6bis9,c23_02,a25,0
g2,fr,6bis9,c23_03,a25,0
All,CH,All,c23_02,a25,0
g2,CH,All,c23_03,a25,0
g1,CH,14bis17,c23_01,a25,0
g1,CH,6bis9,c23_01,a25,0
g2,de,10bis13,c23_01,a25,0
All,it,14bis17,c23_03,a25,0
g1,CH,14bis17,c23_02,a25,0
g1,fr,10bis13,c23_03,a25,0
All,CH,All,c23_03,a25,0
All,it,14bis17,c23_02,a25,0
All,de,All,c23_01,a25,0
g1,CH,All,c23_03,a25,0
All,fr,14bis17,c23_02,a25,0
g2,fr,10bis13,c23_03,a25,0
g2,CH,14bis17,c23_01,a25,0
g1,fr,All,c23_01,a25,0
All,it,All,c23_03,a25,0
All,de,14bis17,c23_02,a25,0
g2,de,10bis13,c23_02,a25,0
g2,de,14bis17,c23_02,a25,0
All,de,14bis17,c23_01,a25,0
g2,de,6bis9,c23_03,a25,0
g2,fr,6bis9,c23_02,a25,0
g1,fr,All,c23_03,a25,0
All,de,10bis13,c23_03,a25,0
g1,fr,6bis9,c23_02,a25,0
All,de,All,c23_02,a25,0
g1,it,All,c23_01,a25,0
g2,fr,6bis9,c23_01,a25,0
g2,it,6bis9,c23_03,a25,0
All,de,10bis13,c23_01,a25,0
g1,it,All,c23_02,a25,0
All,it,All,c23_02,a25,0
All,de,6bis9,c23_03,a25,0
All,de,14bis17,c23_03,a25,0
g2,it,6bis9,c23_02,a25,0
All,fr,6bis9,c23_01,a25,0
g1,de,All,c23_03,a25,0
All,fr,14bis17,c23_01,a25,0
g1,fr,6bis9,c23_01,a25,0
g2,CH,14bis17,c23_02,a25,0
All,fr,10bis13,c23_03,a25,0
g2,it,6bis9,c23_01,a25,0
g1,CH,All,c23_02,a25,0
All,fr,10bis13,c23_02,a25,0
g2,CH,14bis17,c23_03,a25,0
g2,fr,14bis17,c23_03,a25,0
All,fr,10bis13,c23_01,a25,0
g2,it,14bis17,c23_01,a25,0
g1,de,All,c23_01,a25,0
All,fr,6bis9,c23_03,a25,0
g1,de,All,c23_02,a25,0
All,fr,6bis9,c23_02,a25,0
g1,CH,All,c23_01,a25,0
g1,de,14bis17,c23_02,a25,0
g2,de,10bis13,c23_02,a24,223
g2,fr,14bis17,c23_03,a24,43
g2,de,10bis13,c23_01,a24,220
g1,fr,10bis13,c23_02,a24,56
g2,it,10bis13,c23_01,a24,13
g2,fr,10bis13,c23_01,a24,49
g1,fr,10bis13,c23_01,a24,55
g2,fr,6bis9,c23_01,a24,45
g2,fr,6bis9,c23_03,a24,39
g2,it,14bis17,c23_03,a24,14
g2,de,14bis17,c23_01,a24,155
g2,it,10bis13,c23_03,a24,9
g2,it,14bis17,c23_02,a24,12
g2,it,6bis9,c23_01,a24,9
g2,fr,10bis13,c23_03,a24,46
g2,it,14bis17,c23_01,a24,13
g2,it,6bis9,c23_02,a24,9
g2,de,14bis17,c23_02,a24,120
g2,it,6bis9,c23_03,a24,8
g2,de,6bis9,c23_03,a24,219
g1,fr,14bis17,c23_01,a24,39
g2,fr,10bis13,c23_02,a24,40
g2,de,6bis9,c23_02,a24,240
g2,de,14bis17,c23_03,a24,138
g1,fr,14bis17,c23_02,a24,32
g2,de,6bis9,c23_01,a24,253
g2,fr,14bis17,c23_01,a24,42
g1,fr,14bis17,c23_03,a24,39
g2,de,10bis13,c23_03,a24,206
g2,fr,14bis17,c23_02,a24,38
g2,it,10bis13,c23_02,a24,9
g1,CH,10bis13,c23_01,a24,316
g1,fr,10bis13,c23_03,a24,46
g1,CH,14bis17,c23_03,a24,184
g2,it,All,c23_02,a24,30
g2,it,All,c23_01,a24,35
g2,fr,All,c23_03,a24,128
g2,fr,All,c23_02,a24,124
g2,fr,All,c23_01,a24,136
g2,de,All,c23_03,a24,563
g2,de,All,c23_02,a24,583
g2,de,All,c23_01,a24,628
g1,it,All,c23_03,a24,40
g1,it,All,c23_02,a24,39
g1,it,All,c23_01,a24,44
g1,fr,All,c23_03,a24,135
g1,fr,All,c23_02,a24,147
g1,fr,All,c23_01,a24,151
g1,de,All,c23_03,a24,587
g1,de,All,c23_02,a24,607
g1,de,All,c23_01,a24,638
g2,CH,14bis17,c23_03,a24,195
g2,CH,14bis17,c23_02,a24,170
g2,CH,14bis17,c23_01,a24,210
g2,CH,10bis13,c23_03,a24,261
g2,CH,10bis13,c23_02,a24,272
g1,fr,6bis9,c23_01,a24,57
g2,CH,6bis9,c23_03,a24,266
g2,CH,6bis9,c23_02,a24,295
g2,it,All,c23_03,a24,31
All,CH,6bis9,c23_01,a24,626
All,CH,6bis9,c23_02,a24,613
All,it,All,c23_01,a24,79
All,CH,All,c23_03,a24,1484
All,CH,All,c23_02,a24,1530
All,CH,All,c23_01,a24,1632
g2,CH,All,c23_03,a24,722
g2,CH,All,c23_02,a24,737
g2,CH,All,c23_01,a24,799
g1,CH,All,c23_03,a24,762
g1,CH,All,c23_02,a24,793
g1,CH,All,c23_01,a24,833
All,it,All,c23_03,a24,71
All,it,All,c23_02,a24,69
All,fr,All,c23_03,a24,263
All,CH,6bis9,c23_03,a24,561
All,fr,All,c23_02,a24,271
All,fr,All,c23_01,a24,287
All,de,All,c23_03,a24,1150
All,de,All,c23_02,a24,1190
All,de,All,c23_01,a24,1266
All,CH,14bis17,c23_03,a24,379
All,CH,14bis17,c23_02,a24,338
All,CH,14bis17,c23_01,a24,408
All,CH,10bis13,c23_03,a24,544
All,CH,10bis13,c23_02,a24,579
All,CH,10bis13,c23_01,a24,598
g2,CH,6bis9,c23_01,a24,307
g2,CH,10bis13,c23_01,a24,282
g1,CH,14bis17,c23_02,a24,168
All,de,10bis13,c23_03,a24,428
g1,CH,14bis17,c23_01,a24,198
All,de,10bis13,c23_01,a24,462
All,de,6bis9,c23_03,a24,451
All,de,6bis9,c23_02,a24,484
All,de,6bis9,c23_01,a24,501
g1,it,6bis9,c23_03,a24,13
g1,it,6bis9,c23_02,a24,15
g1,it,6bis9,c23_01,a24,14
g1,it,10bis13,c23_03,a24,15
g1,it,10bis13,c23_02,a24,16
g1,it,10bis13,c23_01,a24,19
g1,it,14bis17,c23_03,a24,12
g1,it,14bis17,c23_02,a24,8
g1,it,14bis17,c23_01,a24,11
g1,de,6bis9,c23_03,a24,232
g1,de,6bis9,c23_02,a24,244
g1,de,6bis9,c23_01,a24,248
g1,de,10bis13,c23_03,a24,222
g1,de,10bis13,c23_02,a24,235
g1,de,10bis13,c23_01,a24,242
