Kanton CODE,Kampagne CODE,Erhebungsgrund CODE,Betriebskategorie CODE,Produktionsland CODE,Ursprungsland CODE,Produktionsmethode CODE,Probe ID,Datum Probenahme,Jahr,Probenbezugsteil CODE,PAID,MAID,Matrix Descriptor CODE,Ergebnis quantitativ,Einheit CODE,Ergebnis qualitativ,Ergebnisbewertung CODE,LOQ,LOD
RK,101,M2,B501,CH,CH,1.0,E8759C6E-F9F5-4F5E-9BFB-52356681D64D,2023-05-08,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C201,CH,,1.0,64166,2023-04-18,2023,,6051-84,4791-81,,0.15,mg/kg,,K,,
AG,101,M2,B501,CH,,1.0,61559,2023-01-11,2023,,6051-84,4781-14,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,PK,,1.0,65164,2023-06-12,2023,,6051-84,13124-11,,,mg/kg,<LOQ,NB,0.05,
ZH,101,M2,C202,CH,CH,5.0,sTgnXTkGNw70Fb2ZBBELVifg0kR6O0//2P+SY7hdo/E=,2023-10-23,2023,,6051-84,4736-52,,0.001,mg/kg,,K,,
RK,101,M2,B501,CH,CH,1.0,8E99254C-EBAE-4FE2-96EC-EE3DF36D75CE,2023-05-04,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,62CBE26B-9EB4-4D66-AB02-7A3445ED8B75,2023-05-04,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1.0,68009,2023-09-27,2023,,6051-84,13671-19,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,308355A4-FDDB-44C8-AA7A-79F9B5300B0B,2023-05-08,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
LU,101,M2,A201,CH,,1.0,173761,2023-04-20,2023,,6051-84,4852-92,,,mg/kg,<LOD,NB,,0.01
AG,101,M2,B601,TH,,1.0,67429,2023-09-11,2023,,6051-84,8681-51,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C204,IN,,1.0,65343,2023-06-22,2023,,6051-84,13144-48,,,mg/kg,<LOQ,NB,0.05,
RK,101,M2,B501,CH,CH,1.0,FC640BB0-5E4B-4559-8DC3-D305652939A2,2023-05-09,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,5A53A868-C2B5-4F89-8E60-FA3FE7DA219C,2023-05-04,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
ZH,101,M2,C202,CH,CH,6.0,EUMOoV8hqPlooYWDUT0lSz+2fN9xt2LMeA2EVF7zY3Q=,2023-07-10,2023,,6051-84,4834-49,,0.013,mg/kg,,K,,
RK,101,M2,B501,CH,CH,4.0,A8406626-93A4-474F-AFE3-B7EF08B6B272,2023-05-03,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,A3F9FB40-ED6F-47B2-B494-988A035E1752,2023-05-09,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,LK,,1.0,68017,2023-09-27,2023,,6051-84,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C201,EU,,1.0,65199,2023-06-14,2023,,6051-84,13135-75,,,mg/kg,<LOQ,NB,0.05,
RK,101,M2,B501,CH,CH,1.0,F6A6F8A2-05FE-494C-9526-32AFCEE1AD55,2023-05-04,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
ZH,101,M2,C302,KR,KR,6.0,QjgvI18qu1VHVoP+Qz5Gb3QCfsxxyHDeADX6nVi6tV8=,2023-11-08,2023,,6051-84,4759-80,,0.117,mg/kg,,K,,
GE,101,M2,C202,ES,,1.0,F1DB24D0-D6A1-4047-940E-EAF023F07230,2023-05-10,2023,,6051-84,4751-07,,0.01,mg/kg,,K,,
AG,101,M2,C203,CH,,1.0,64301,2023-04-25,2023,,6051-84,4791-81,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C201,CH,,1.0,64551,2023-05-02,2023,,6051-84,4791-81,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,67524,2023-09-18,2023,,6051-84,6504-83,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C202,DE,,1.0,65023,2023-06-01,2023,,6051-84,13127-02,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C201,CH,,1.0,64553,2023-05-02,2023,,6051-84,4791-81,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,67525,2023-09-18,2023,,6051-84,4759-80,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,0ADAC31C-EFA2-465A-A58F-F4F06AECC4C5,2023-05-04,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,03D5575F-7CD7-4BD9-911E-5F4258F4E75B,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
ZH,101,M2,C203,IN,IN,6.0,LdA07MMjd+uQ4UcLhm9EIAxgFPUijMOjebtFWRoST0A=,2023-10-23,2023,,6051-84,4999-39,,0.001,mg/kg,,K,,
AG,101,M2,C106,TH,,1.0,67531,2023-09-18,2023,,6051-84,9343-05,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B101,DE,CH,1.0,CD528786-1CF2-4FE3-9B0D-3B9EE1A1573C,2023-04-05,2023,,6051-84,4852-92,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,C302,CH,CH,1.0,C1C6052B-86EE-49F9-89E4-EDF0EB20EAA2,2023-04-06,2023,,6051-84,4760-77,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C302,CH,,1.0,64272,2023-04-24,2023,,6051-84,4791-81,,,mg/kg,<LOQ,NB,0.01,
GE,101,M2,C202,MA,,1.0,4CE4D940-3BDD-41E5-AD46-CA43E06852A0,2023-03-14,2023,,6051-84,19206-01,,0.007,mg/kg,,K,,
ZH,101,M2,C201,TR,TR,4.0,M1fJU+bPV0nu+M/vEV0ZRQVSUXl5OM6iz2QkJJreKro=,2023-05-15,2023,,6051-84,4731-67,,0.006,mg/kg,,K,,
AG,101,M2,C301,CH,,1.0,64113,2023-04-12,2023,,6051-84,4791-81,,,mg/kg,<LOQ,NB,0.01,
GR,101,M2,C302,CH,CH,1.0,567113,2023-06-26,2023,,6051-84,4751-07,,0.001,mg/kg,,K,,
RK,101,M2,C302,CH,CH,1.0,BB2D9952-CBCB-4C01-BD88-3421C43C6E7F,2023-04-06,2023,,6051-84,4799-57,,,mg/kg,<LOQ,K,0.01,
ZH,101,M2,C203,BE,BE,6.0,6AVC0SG0ScKIrA13NZNnIP3l6Z01ukdpPFa0SOrX+kI=,2023-05-23,2023,,6051-84,4751-07,,0.019,mg/kg,,K,,
AG,101,M2,C106,TH,,1.0,67426,2023-09-11,2023,,6051-84,19204-07,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B101,RS,CH,1.0,C825DFD6-5B21-4F43-983B-3FEAF21A8FCB,2023-04-05,2023,,6051-84,4799-57,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,C3D68D72-9B19-42F1-BD6D-E403645B4949,2023-05-08,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,DAD764D8-9959-4F49-B61F-C597CE2537FF,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,VN,,1.0,67458,2023-09-12,2023,,6051-84,13541-21,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,BC9B1733-E532-402C-82CA-5FEDC5D8A7E3,2023-05-03,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,E0161287-C0C3-4F61-BCDF-E7F2AE9CF649,2023-04-28,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C201,GR,,1.0,65186,2023-06-14,2023,,6051-84,9343-05,,,mg/kg,<LOQ,NB,0.05,
GE,101,M2,C202,CH,,1.0,3060AC9A-74A0-4FA3-9F46-F8C17D04419F,2023-07-04,2023,,6051-84,19193-40,,0.016,mg/kg,,K,,
AG,101,M2,B501,CH,,1.0,61774,2023-01-10,2023,,6051-84,4781-14,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,AB8AA0FB-F3B8-4613-9CB5-4ACE637AD200,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
LU,101,M2,A201,CH,AT,4.0,173759,2023-04-20,2023,,6051-84,4746-22,,,mg/kg,<LOD,NB,,0.01
AG,101,M2,C302,TH,,1.0,67339,2023-09-04,2023,,6051-84,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C202,SGA,,1.0,65109,2023-06-08,2023,,6051-84,13134-78,,,mg/kg,<LOQ,NB,0.05,
RK,101,M2,B501,CH,CH,4.0,8495AE48-31EB-4F30-BC4E-706D0FEC0F0C,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,7C33E884-169D-4F0C-B83F-ED30DF69F961,2023-04-29,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
GE,101,M2,C202,MA,,1.0,3D45F12C-5DF0-4C6C-BFF8-482DAF06119A,2023-02-01,2023,,6051-84,19206-01,,0.017,mg/kg,,K,,
RK,101,M2,B501,CH,CH,1.0,52AA383D-749D-4CD0-92A0-088C5BB2F735,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C204,EU,,1.0,65168,2023-06-12,2023,,6051-84,13130-90,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C201,CH,,4.0,64554,2023-05-02,2023,,6051-84,6236-14,,,mg/kg,<LOQ,NB,0.01,
ZH,101,M2,C105,TH,TH,6.0,ghTcRvZLDgTWV1Mu1pCSVZNpLCaHSID0Yz6wKPXIeH4=,2023-11-23,2023,,6051-84,4759-80,,0.01,mg/kg,,K,,
AG,101,M2,A206,CH,,1.0,64133,2023-04-13,2023,,6051-84,4791-81,,,mg/kg,<LOQ,NB,0.01,
ZH,101,M2,C302,TH,TH,6.0,3/1Gtt7uBgaQTnFApNZlu8sagvhl8ryitnEcXACS11M=,2023-11-23,2023,,6051-84,4759-80,,0.008,mg/kg,,K,,
ZH,101,M2,C204,CH,CH,6.0,4zrnEOC9I3p8kGTmGK7R9JRjyhhGIwjgvE72kyfZoTY=,2023-05-23,2023,,6051-84,4751-07,,0.003,mg/kg,,K,,
AG,101,M2,C201,CH,,1.0,64167,2023-04-18,2023,,6051-84,6236-14,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,TR,,1.0,65065,2023-06-05,2023,,6051-84,13126-05,,,mg/kg,<LOQ,NB,0.05,
RK,101,M2,B501,CH,CH,1.0,FCF36AB5-EA1D-49D6-8858-0D748149E8B4,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C202,CH,,1.0,64157,2023-04-17,2023,,6051-84,4791-81,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,18996EF1-FA51-4245-9AFD-434CCAACB312,2023-04-28,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C201,CH,,1.0,64168,2023-04-18,2023,,6051-84,4791-81,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C202,DE,,1.0,65025,2023-06-01,2023,,6051-84,13140-60,,,mg/kg,<LOQ,NB,0.05,
LU,101,M2,C105,CH,CZ,1.0,173768,2023-04-12,2023,,6051-84,4760-77,,,mg/kg,<LOD,NB,,0.01
BE,101,M2,C101,IN,,1.0,162540,2023-07-12,2023,,6051-84,4999-39,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C201,IN,,1.0,65198,2023-06-14,2023,,6051-84,6513-56,,,mg/kg,<LOQ,NB,0.05,
GE,101,M2,B601,NL,,1.0,7555E61B-3A9A-494C-AB25-DC704BEBEF48,2023-02-17,2023,,6051-84,4774-35,,0.41,mg/kg,,K,,
ZH,101,M2,C204,CH,CH,6.0,xgqWInkfm+Wg2ZznnGAxVsA/mNczKK0vK1J4RsHgSPY=,2023-05-23,2023,,6051-84,4751-07,,0.218,mg/kg,,K,,
RK,101,M2,B101,IT,CH,1.0,C8EBD4FA-C00A-4D57-AF76-F5856B24A208,2023-04-05,2023,,6051-84,18450-38,,,mg/kg,<LOQ,K,0.01,
ZH,101,M2,C202,IT,IT,6.0,cFMPn8xEexwlFpl8VKIswfSKsZuKz5UNvQhSGTsNVuY=,2023-05-23,2023,,6051-84,4751-07,,0.076,mg/kg,,K,,
AG,101,M2,C204,TR,,1.0,65338,2023-06-22,2023,,6051-84,4810-24,,,mg/kg,<LOQ,NB,0.05,
RK,101,M2,B501,CH,CH,1.0,68570874-5742-42FA-8A7B-82406A32A81A,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C202,CH,,1.0,64155,2023-04-17,2023,,6051-84,6236-14,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,67526,2023-09-18,2023,,6051-84,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,68010,2023-09-27,2023,,6051-84,8681-51,,,mg/kg,<LOQ,NB,0.01,
ZH,101,M2,C201,KE,KE,6.0,jHhk7XAm/wPeNTt/dkhfqEhvEvHR4NvWL8UpMLvIxWI=,2023-06-26,2023,,6051-84,4759-80,,0.004,mg/kg,,K,,
AG,101,M2,C106,TH,,1.0,68011,2023-09-27,2023,,6051-84,9333-35,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C204,ES,,1.0,65177,2023-06-13,2023,,6051-84,13130-90,,,mg/kg,<LOQ,NB,0.05,
RK,101,M2,B501,CH,CH,1.0,5442F75C-3442-4712-BDA6-4917B446C080,2023-05-04,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,1D56BEFD-4C1C-43B1-BE3C-1744930B77E5,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,B85F809E-72D1-4DBB-83C1-0B4B7C3F9F39,2023-04-29,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C201,SGA,,1.0,65397,2023-06-28,2023,,6051-84,9343-05,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C106,VN,,1.0,67341,2023-09-04,2023,,6051-84,9343-05,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,354D8B6C-92F9-4638-B162-B286648E46C9,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,0FC480DE-2902-4E45-83C9-267BD36D6677,2023-05-01,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C204,TR,,1.0,65335,2023-06-22,2023,,6051-84,13124-11,,,mg/kg,<LOQ,NB,0.05,
RK,101,M2,B501,CH,CH,1.0,78E39930-351D-4003-9C63-7413630B7976,2023-05-01,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,F2C8D6AE-E8F8-4C5F-A7A2-70BB2B9E024B,2023-05-08,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
RK,101,M2,B501,CH,CH,1.0,1C38E8FF-033C-4807-9928-3BBF51C753EE,2023-05-04,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
BE,101,M2,B501,CH,,1.0,174034,2023-11-23,2023,,6051-84,4822-85,,0.034,mg/kg,,K,,
AG,101,M2,C202,CH,,1.0,64156,2023-04-17,2023,,6051-84,6236-14,,,mg/kg,<LOQ,NB,0.01,
ZH,101,M2,C302,TR,,6.0,sGq0pdWGE3y5sAI+L45GE5q+SkxpmkxOVd7ApXb6BNI=,2023-11-09,2023,,6051-84,4759-80,,0.002,mg/kg,,K,,
AG,101,M2,C106,TH,,1.0,67343,2023-09-04,2023,,6051-84,19186-61,,,mg/kg,<LOQ,NB,0.01,
LU,101,M2,A510,RS,RS,1.0,173799,2023-07-13,2023,,6051-84,4841-28,,,mg/kg,<LOD,NB,,0.003
AG,101,M2,B601,TH,,1.0,67427,2023-09-11,2023,,6051-84,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C201,CH,,1.0,64278,2023-04-24,2023,,6051-84,4791-81,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,8841B5B6-5AC6-4F81-8220-11E009244AE1,2023-05-03,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
ZH,101,M2,B501,CH,CH,6.0,f7SrjAOLQJtJxEx4lcItVizG8b/HD47EbVrtTkXH3Cg=,2023-07-10,2023,,6051-84,15926-44,,0.003,mg/kg,,K,,
AG,101,M2,A206,CH,,1.0,64135,2023-04-13,2023,,6051-84,6227-41,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,4.0,1DCBEB38-5AFA-491F-AA88-3A66817F335A,2023-10-12,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1.0,67337,2023-09-04,2023,,6051-84,9333-35,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,VN,,1.0,67459,2023-09-12,2023,,6051-84,13070-76,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,63A321AE-49D0-4176-A217-53CE193A54A5,2023-10-12,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
ZH,101,M2,C202,CH,CH,6.0,prRfS4iBLjrZbDisrM2cLuJrgcZvS3j4w9BDPNrMdLM=,2023-07-10,2023,,6051-84,4731-67,,0.004,mg/kg,,K,,
AG,101,M2,C201,CH,,1.0,64277,2023-04-24,2023,,6051-84,6236-14,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,CH,,1.0,64275,2023-04-24,2023,,6051-84,6236-14,,,mg/kg,<LOQ,NB,0.01,
ZH,101,M2,B501,CH,CH,6.0,ITgBsiGtcwwYtletdKJtIyDw+9AWL3FgFU0sUXGM0AE=,2023-07-10,2023,,6051-84,19193-40,,0.009,mg/kg,,K,,
AG,101,M2,C401,TH,,1.0,67338,2023-09-04,2023,,6051-84,6504-83,,,mg/kg,<LOQ,NB,0.01,
GR,101,M2,C302,NI,RS,1.0,567115,2023-06-26,2023,,6051-84,15926-44,,0.001,mg/kg,,K,,
AG,101,M2,C202,CH,,1.0,64548,2023-05-02,2023,,6051-84,4791-81,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,BDB93A9C-B26B-4C3F-B551-70E5832AC4EA,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1.0,68014,2023-09-27,2023,,6051-84,6504-83,,,mg/kg,<LOQ,NB,0.01,
LU,101,M2,A202,CH,EU,4.0,173763,2023-04-20,2023,,6051-84,4746-22,,,mg/kg,<LOD,NB,,0.01
AG,101,M2,C302,TR,,1.0,65067,2023-06-05,2023,,6051-84,6514-53,,,mg/kg,<LOQ,NB,0.05,
LU,101,M2,A202,CH,EU,4.0,173762,2023-04-20,2023,,6051-84,4746-22,,,mg/kg,<LOD,NB,,0.01
AG,101,M2,C106,TH,,1.0,68016,2023-09-27,2023,,6051-84,9343-05,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,7DE114C3-4F8C-486B-B590-0C7A8964F216,2023-05-03,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
BE,101,M2,C302,PK,,6.0,165439,2023-07-11,2023,,6051-84,4999-39,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,B501,CH,,1.0,61527,2023-01-10,2023,,6051-84,4781-14,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C201,SGA,,1.0,65197,2023-06-14,2023,,6051-84,6504-83,,,mg/kg,<LOQ,NB,0.05,
VS,101,M3,C202,CH,,6.0,A67ADF9F-993B-44F9-B7A4-95C8B108EB61,2023-08-28,2023,,6051-84,4731-67,,0.027,mg/kg,,K,,
RK,101,M2,B501,CH,CH,1.0,D326D8C0-471C-4F05-8BFC-DB0B88C29316,2023-04-30,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
LU,101,M2,A510,IR,IR,1.0,173798,2023-07-13,2023,,6051-84,6508-71,,,mg/kg,<LOD,NB,,0.003
GE,101,M2,C202,ES,,1.0,58BD8CF5-0993-4270-BE51-0214BEA1F5F8,2023-03-14,2023,,6051-84,4751-07,,0.015,mg/kg,,K,,
AG,101,M2,C202,EG,,1.0,65106,2023-06-08,2023,,6051-84,9343-05,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C201,PL,,1.0,65187,2023-06-14,2023,,6051-84,9343-05,,,mg/kg,<LOQ,NB,0.05,
ZH,101,M2,C201,CH,CH,6.0,hC8QwxczwqEPBaPs4s7o5TyuIqcRJmFuWaEXCSqLQAU=,2023-10-23,2023,,6051-84,4730-70,,0.002,mg/kg,,K,,
RK,101,M2,B501,CH,CH,1.0,60E7AE57-9665-4B49-AF72-8339F94176CB,2023-05-01,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1.0,67523,2023-09-18,2023,,6051-84,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,B501,CH,,4.0,61775,2023-01-11,2023,,6051-84,4781-14,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C303,BR,,4.0,65104,2023-06-08,2023,,6051-84,13808-93,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C106,TH,,1.0,68008,2023-09-27,2023,,6051-84,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,67344,2023-09-04,2023,,6051-84,13541-21,,,mg/kg,<LOQ,NB,0.01,
RK,101,M2,B501,CH,CH,1.0,A04E32AA-335A-418B-85E8-87F4B491C955,2023-05-01,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
GE,101,M2,B601,TR,,1.0,9605FB8F-6CC5-4F8B-B28D-167BBD46CF03,2023-07-11,2023,,6051-84,19193-40,,0.077,mg/kg,,K,,
AG,101,M2,C302,TR,,1.0,65066,2023-06-05,2023,,6051-84,9343-05,,,mg/kg,<LOQ,NB,0.05,
RK,101,M2,B501,CH,CH,1.0,0B6FC5B2-08ED-4352-BA1B-F80852557591,2023-05-04,2023,,6051-84,9691-28,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C204,TR,,1.0,65335,2023-06-22,2023,,606-26,13124-11,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C202,SGA,,1.0,65109,2023-06-08,2023,,606-26,13134-78,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C302,CH,,1.0,64276,2023-04-24,2023,,606-26,6227-41,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,CH,,1.0,64275,2023-04-24,2023,,606-26,6236-14,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C202,EG,,1.0,65106,2023-06-08,2023,,606-26,9343-05,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C202,SGA,,1.0,65110,2023-06-08,2023,,606-26,6443-72,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C106,TH,,1.0,67431,2023-09-11,2023,,606-26,7216-81,,,mg/kg,<LOQ,NB,0.01,
LU,101,M2,A510,IR,IR,1.0,173798,2023-07-13,2023,,606-26,6508-71,,,mg/kg,<LOD,NB,,0.003
AG,101,M2,C202,DE,,1.0,65023,2023-06-01,2023,,606-26,13127-02,,,mg/kg,<LOQ,NB,0.05,
LU,101,M2,C101,DE,DE,1.0,173760,2023-04-20,2023,,606-26,18450-38,,,mg/kg,<LOD,NB,,0.01
AG,101,M2,C401,TH,,1.0,67527,2023-09-18,2023,,606-26,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,A206,CH,,1.0,64133,2023-04-13,2023,,606-26,4791-81,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C204,MG,,1.0,65334,2023-06-22,2023,,606-26,13147-39,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C302,TR,,1.0,65068,2023-06-05,2023,,606-26,6512-59,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C106,VN,,1.0,67458,2023-09-12,2023,,606-26,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,VN,,1.0,67341,2023-09-04,2023,,606-26,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C201,EG,,1.0,65399,2023-06-28,2023,,606-26,6516-47,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C302,TR,,1.0,65065,2023-06-05,2023,,606-26,13126-05,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C106,TH,,1.0,67531,2023-09-18,2023,,606-26,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C302,TR,,1.0,65066,2023-06-05,2023,,606-26,9343-05,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C202,PE,,1.0,65026,2023-06-01,2023,,606-26,6514-53,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C202,DE,,1.0,65025,2023-06-01,2023,,606-26,13140-60,,,mg/kg,<LOQ,NB,0.05,
LU,101,M2,A510,EG,EG,1.0,173797,2023-07-13,2023,,606-26,6504-83,,,mg/kg,<LOD,NB,,0.003
AG,101,M2,C201,IN,,4.0,65398,2023-06-28,2023,,606-26,13144-48,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C202,ID,,1.0,65107,2023-06-08,2023,,606-26,13808-93,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C203,CH,,1.0,64301,2023-04-25,2023,,606-26,4791-81,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C201,PL,,1.0,65187,2023-06-14,2023,,606-26,9343-05,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C401,TH,,1.0,68015,2023-09-27,2023,,606-26,19204-07,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C201,CH,,1.0,64277,2023-04-24,2023,,606-26,6236-14,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C401,TH,,1.0,67526,2023-09-18,2023,,606-26,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,LK,,1.0,68017,2023-09-27,2023,,606-26,13541-21,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,B601,TH,,1.0,67428,2023-09-11,2023,,606-26,9343-05,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C106,TH,,1.0,67343,2023-09-04,2023,,606-26,19186-61,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,A206,CH,,1.0,64135,2023-04-13,2023,,606-26,6227-41,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C204,IN,,1.0,65343,2023-06-22,2023,,606-26,13144-48,,,mg/kg,<LOQ,NB,0.05,
AG,101,M2,C401,TH,,1.0,67528,2023-09-18,2023,,606-26,13671-19,,,mg/kg,<LOQ,NB,0.01,
AG,101,M2,C201,SGA,,1.0,65197,2023-06-14,2023,,606-26,6504-83,,,mg/kg,<LOQ,NB,0.05,
