Year,Canton,Species,Type of Slaughter,Origin of animal,Fitness for consumption,Count
2021,OW,Goats,Sanitary,Inland,Yes,1
2021,OW,Goats,Sanitary,Inland,No,0
2021,OW,Goats,Sanitary,Abroad,Yes,0
2021,OW,Goats,Sanitary,Abroad,No,0
2021,OW,Sheep,Normal,Inland,Yes,207
2021,OW,Sheep,Normal,Inland,No,0
2021,OW,Sheep,Normal,Abroad,Yes,0
2021,OW,Sheep,Normal,Abroad,No,0
2021,OW,Sheep,Sanitary,Inland,Yes,0
2021,OW,Sheep,Sanitary,Inland,No,0
2021,OW,Sheep,Sanitary,Abroad,Yes,0
2021,OW,Sheep,Sanitary,Abroad,No,0
2021,OW,Swine,Normal,Inland,Yes,1919
2021,OW,Swine,Normal,Inland,No,3
2021,OW,Swine,Normal,Abroad,Yes,0
2021,OW,Swine,Normal,Abroad,No,0
2021,OW,Swine,Sanitary,Inland,Yes,4
2021,OW,Swine,Sanitary,Inland,No,0
2021,OW,Swine,Sanitary,Abroad,Yes,0
2021,OW,Swine,Sanitary,Abroad,No,0
2021,SG,Cattle < 6We,Normal,Inland,Yes,17
2021,SG,Cattle < 6We,Normal,Inland,No,0
2021,SG,Cattle < 6We,Normal,Abroad,Yes,0
2021,SG,Cattle < 6We,Normal,Abroad,No,0
2021,SG,Cattle < 6We,Sanitary,Inland,Yes,2
2021,SG,Cattle < 6We,Sanitary,Inland,No,0
2021,SG,Cattle < 6We,Sanitary,Abroad,Yes,0
2021,SG,Cattle < 6We,Sanitary,Abroad,No,0
2021,SG,Cattle < 8Mo,Normal,Inland,Yes,1167
2021,SG,Cattle < 8Mo,Normal,Inland,No,1
2021,SG,Cattle < 8Mo,Normal,Abroad,Yes,0
2021,SG,Cattle < 8Mo,Normal,Abroad,No,0
2021,SG,Cattle < 8Mo,Sanitary,Inland,Yes,27
2021,SG,Cattle < 8Mo,Sanitary,Inland,No,3
2021,SG,Cattle < 8Mo,Sanitary,Abroad,Yes,0
2021,SG,Cattle < 8Mo,Sanitary,Abroad,No,0
2021,SG,Cattle > 6We,Normal,Inland,Yes,53598
2021,SG,Cattle > 6We,Normal,Inland,No,81
2021,SG,Cattle > 6We,Normal,Abroad,Yes,0
2021,SG,Cattle > 6We,Normal,Abroad,No,0
2021,SG,Cattle > 6We,Sanitary,Inland,Yes,366
2021,SG,Cattle > 6We,Sanitary,Inland,No,31
2021,SG,Cattle > 6We,Sanitary,Abroad,Yes,0
2021,SG,Cattle > 6We,Sanitary,Abroad,No,0
2021,SG,Cattle > 8Mo,Normal,Inland,Yes,51167
2021,SG,Cattle > 8Mo,Normal,Inland,No,61
2021,SG,Cattle > 8Mo,Normal,Abroad,Yes,0
2021,SG,Cattle > 8Mo,Normal,Abroad,No,0
2021,SG,Cattle > 8Mo,Sanitary,Inland,Yes,268
2021,SG,Cattle > 8Mo,Sanitary,Inland,No,30
2021,SG,Cattle > 8Mo,Sanitary,Abroad,Yes,0
2021,SG,Cattle > 8Mo,Sanitary,Abroad,No,0
2021,SG,Equidae,Normal,Inland,Yes,32
2021,SG,Equidae,Normal,Inland,No,0
2021,SG,Equidae,Normal,Abroad,Yes,0
2021,SG,Equidae,Normal,Abroad,No,0
2021,SG,Equidae,Sanitary,Inland,Yes,1
2021,SG,Equidae,Sanitary,Inland,No,0
2021,SG,Equidae,Sanitary,Abroad,Yes,0
2021,SG,Equidae,Sanitary,Abroad,No,0
2021,SG,Goats,Normal,Inland,Yes,2887
2021,SG,Goats,Normal,Inland,No,5
2021,SG,Goats,Normal,Abroad,Yes,0
2021,SG,Goats,Normal,Abroad,No,0
2021,SG,Goats,Sanitary,Inland,Yes,6
2021,SG,Goats,Sanitary,Inland,No,0
2021,SG,Goats,Sanitary,Abroad,Yes,0
2021,SG,Goats,Sanitary,Abroad,No,0
2021,SG,Sheep,Normal,Inland,Yes,9037
2021,SG,Sheep,Normal,Inland,No,6
2021,SG,Sheep,Normal,Abroad,Yes,0
2021,SG,Sheep,Normal,Abroad,No,0
2021,SG,Sheep,Sanitary,Inland,Yes,21
2021,SG,Sheep,Sanitary,Inland,No,1
2021,SG,Sheep,Sanitary,Abroad,Yes,0
2021,SG,Sheep,Sanitary,Abroad,No,0
2021,SG,Swine,Normal,Inland,Yes,722476
2021,SG,Swine,Normal,Inland,No,603
2021,SG,Swine,Normal,Abroad,Yes,0
2021,SG,Swine,Normal,Abroad,No,0
2021,SG,Swine,Sanitary,Inland,Yes,61
2021,SG,Swine,Sanitary,Inland,No,6
2021,SG,Swine,Sanitary,Abroad,Yes,0
2021,SG,Swine,Sanitary,Abroad,No,0
2021,SH,Cattle < 6We,Normal,Inland,Yes,16
2021,SH,Cattle < 6We,Normal,Inland,No,0
2021,SH,Cattle < 6We,Normal,Abroad,Yes,0
2021,SH,Cattle < 6We,Normal,Abroad,No,0
2021,SH,Cattle < 6We,Sanitary,Inland,Yes,4
2021,SH,Cattle < 6We,Sanitary,Inland,No,4
2021,SH,Cattle < 6We,Sanitary,Abroad,Yes,0
2021,SH,Cattle < 6We,Sanitary,Abroad,No,0
2021,SH,Cattle < 8Mo,Normal,Inland,Yes,112
2021,SH,Cattle < 8Mo,Normal,Inland,No,0
2021,SH,Cattle < 8Mo,Normal,Abroad,Yes,0
2021,SH,Cattle < 8Mo,Normal,Abroad,No,0
2021,SH,Cattle < 8Mo,Sanitary,Inland,Yes,49
2021,SH,Cattle < 8Mo,Sanitary,Inland,No,5
2021,SH,Cattle < 8Mo,Sanitary,Abroad,Yes,0
2021,SH,Cattle < 8Mo,Sanitary,Abroad,No,0
2021,SH,Cattle > 6We,Normal,Inland,Yes,424
2021,SH,Cattle > 6We,Normal,Inland,No,1
2021,SH,Cattle > 6We,Normal,Abroad,Yes,0
2021,SH,Cattle > 6We,Normal,Abroad,No,0
2021,SH,Cattle > 6We,Sanitary,Inland,Yes,108
2021,SH,Cattle > 6We,Sanitary,Inland,No,21
2021,SH,Cattle > 6We,Sanitary,Abroad,Yes,0
2021,SH,Cattle > 6We,Sanitary,Abroad,No,0
2021,SH,Cattle > 8Mo,Normal,Inland,Yes,258
2021,SH,Cattle > 8Mo,Normal,Inland,No,0
2021,SH,Cattle > 8Mo,Normal,Abroad,Yes,0
2021,SH,Cattle > 8Mo,Normal,Abroad,No,0
2021,SH,Cattle > 8Mo,Sanitary,Inland,Yes,70
2021,SH,Cattle > 8Mo,Sanitary,Inland,No,12
2021,SH,Cattle > 8Mo,Sanitary,Abroad,Yes,0
2021,SH,Cattle > 8Mo,Sanitary,Abroad,No,0
2021,SH,Equidae,Normal,Inland,Yes,19
2021,SH,Equidae,Normal,Inland,No,0
2021,SH,Equidae,Normal,Abroad,Yes,0
2021,SH,Equidae,Normal,Abroad,No,0
2021,SH,Equidae,Sanitary,Inland,Yes,0
2021,SH,Equidae,Sanitary,Inland,No,0
2021,SH,Equidae,Sanitary,Abroad,Yes,0
2021,SH,Equidae,Sanitary,Abroad,No,0
2021,SH,Goats,Normal,Inland,Yes,422
2021,SH,Goats,Normal,Inland,No,2
2021,SH,Goats,Normal,Abroad,Yes,0
2021,SH,Goats,Normal,Abroad,No,0
2021,SH,Goats,Sanitary,Inland,Yes,2
2021,SH,Goats,Sanitary,Inland,No,0
2021,SH,Goats,Sanitary,Abroad,Yes,0
2021,SH,Goats,Sanitary,Abroad,No,0
2021,SH,Sheep,Normal,Inland,Yes,463
2021,SH,Sheep,Normal,Inland,No,3
2021,SH,Sheep,Normal,Abroad,Yes,0
2021,SH,Sheep,Normal,Abroad,No,0
2021,SH,Sheep,Sanitary,Inland,Yes,7
2021,SH,Sheep,Sanitary,Inland,No,9
2021,SH,Sheep,Sanitary,Abroad,Yes,0
2021,SH,Sheep,Sanitary,Abroad,No,0
2021,SH,Swine,Normal,Inland,Yes,2060
2021,SH,Swine,Normal,Inland,No,3
2021,SH,Swine,Normal,Abroad,Yes,0
2021,SH,Swine,Normal,Abroad,No,0
2021,SH,Swine,Sanitary,Inland,Yes,96
2021,SH,Swine,Sanitary,Inland,No,23
2021,SH,Swine,Sanitary,Abroad,Yes,0
2021,SH,Swine,Sanitary,Abroad,No,0
2021,SO,Cattle < 6We,Normal,Inland,Yes,15
2021,SO,Cattle < 6We,Normal,Inland,No,0
2021,SO,Cattle < 6We,Normal,Abroad,Yes,0
2021,SO,Cattle < 6We,Normal,Abroad,No,0
2021,SO,Cattle < 6We,Sanitary,Inland,Yes,0
2021,SO,Cattle < 6We,Sanitary,Inland,No,0
2021,SO,Cattle < 6We,Sanitary,Abroad,Yes,0
2021,SO,Cattle < 6We,Sanitary,Abroad,No,0
2021,SO,Cattle < 8Mo,Normal,Inland,Yes,17662
2021,SO,Cattle < 8Mo,Normal,Inland,No,2
2021,SO,Cattle < 8Mo,Normal,Abroad,Yes,0
2021,SO,Cattle < 8Mo,Normal,Abroad,No,0
2021,SO,Cattle < 8Mo,Sanitary,Inland,Yes,11
2021,SO,Cattle < 8Mo,Sanitary,Inland,No,2
2021,SO,Cattle < 8Mo,Sanitary,Abroad,Yes,0
2021,SO,Cattle < 8Mo,Sanitary,Abroad,No,0
2021,SO,Cattle > 6We,Normal,Inland,Yes,78887
2021,SO,Cattle > 6We,Normal,Inland,No,14
2021,SO,Cattle > 6We,Normal,Abroad,Yes,0
2021,SO,Cattle > 6We,Normal,Abroad,No,0
2021,SO,Cattle > 6We,Sanitary,Inland,Yes,50
2021,SO,Cattle > 6We,Sanitary,Inland,No,29
2021,SO,Cattle > 6We,Sanitary,Abroad,Yes,0
2021,SO,Cattle > 6We,Sanitary,Abroad,No,0
2021,SO,Cattle > 8Mo,Normal,Inland,Yes,63194
2021,SO,Cattle > 8Mo,Normal,Inland,No,22
2021,SO,Cattle > 8Mo,Normal,Abroad,Yes,0
2021,SO,Cattle > 8Mo,Normal,Abroad,No,0
2021,SO,Cattle > 8Mo,Sanitary,Inland,Yes,39
2021,SO,Cattle > 8Mo,Sanitary,Inland,No,37
2021,SO,Cattle > 8Mo,Sanitary,Abroad,Yes,0
2021,SO,Cattle > 8Mo,Sanitary,Abroad,No,0
2021,SO,Equidae,Normal,Inland,Yes,0
2021,SO,Equidae,Normal,Inland,No,0
2021,SO,Equidae,Normal,Abroad,Yes,0
2021,SO,Equidae,Normal,Abroad,No,0
2021,SO,Equidae,Sanitary,Inland,Yes,0
2021,SO,Equidae,Sanitary,Inland,No,0
2021,SO,Equidae,Sanitary,Abroad,Yes,0
2021,SO,Equidae,Sanitary,Abroad,No,0
2021,SO,Goats,Normal,Inland,Yes,108
2021,SO,Goats,Normal,Inland,No,0
2021,SO,Goats,Normal,Abroad,Yes,0
2021,SO,Goats,Normal,Abroad,No,0
2021,SO,Goats,Sanitary,Inland,Yes,1
2021,SO,Goats,Sanitary,Inland,No,0
2021,SO,Goats,Sanitary,Abroad,Yes,0
2021,SO,Goats,Sanitary,Abroad,No,0
2021,SO,Sheep,Normal,Inland,Yes,512
2021,SO,Sheep,Normal,Inland,No,0
2021,SO,Sheep,Normal,Abroad,Yes,0
2021,SO,Sheep,Normal,Abroad,No,0
2021,SO,Sheep,Sanitary,Inland,Yes,7
2021,SO,Sheep,Sanitary,Inland,No,0
2021,SO,Sheep,Sanitary,Abroad,Yes,0
2021,SO,Sheep,Sanitary,Abroad,No,0
2021,SO,Swine,Normal,Inland,Yes,1781
2021,SO,Swine,Normal,Inland,No,0
2021,SO,Swine,Normal,Abroad,Yes,0
2021,SO,Swine,Normal,Abroad,No,0
2021,SO,Swine,Sanitary,Inland,Yes,14
2021,SO,Swine,Sanitary,Inland,No,0
2021,SO,Swine,Sanitary,Abroad,Yes,0
2021,SO,Swine,Sanitary,Abroad,No,0
2021,SZ,Cattle < 6We,Normal,Inland,Yes,518
2021,SZ,Cattle < 6We,Normal,Inland,No,2
2021,SZ,Cattle < 6We,Normal,Abroad,Yes,0
2021,SZ,Cattle < 6We,Normal,Abroad,No,0
2021,SZ,Cattle < 6We,Sanitary,Inland,Yes,0
2021,SZ,Cattle < 6We,Sanitary,Inland,No,0
2021,SZ,Cattle < 6We,Sanitary,Abroad,Yes,0
2021,SZ,Cattle < 6We,Sanitary,Abroad,No,0
2021,SZ,Cattle < 8Mo,Normal,Inland,Yes,3890
2021,SZ,Cattle < 8Mo,Normal,Inland,No,2
2021,SZ,Cattle < 8Mo,Normal,Abroad,Yes,0
2021,SZ,Cattle < 8Mo,Normal,Abroad,No,0
2021,SZ,Cattle < 8Mo,Sanitary,Inland,Yes,7
2021,SZ,Cattle < 8Mo,Sanitary,Inland,No,0
2021,SZ,Cattle < 8Mo,Sanitary,Abroad,Yes,0
2021,SZ,Cattle < 8Mo,Sanitary,Abroad,No,0
2021,SZ,Cattle > 6We,Normal,Inland,Yes,9126
2021,SZ,Cattle > 6We,Normal,Inland,No,5
2021,SZ,Cattle > 6We,Normal,Abroad,Yes,0
2021,SZ,Cattle > 6We,Normal,Abroad,No,0
2021,SZ,Cattle > 6We,Sanitary,Inland,Yes,52
2021,SZ,Cattle > 6We,Sanitary,Inland,No,2
2021,SZ,Cattle > 6We,Sanitary,Abroad,Yes,0
2021,SZ,Cattle > 6We,Sanitary,Abroad,No,0
2021,SZ,Cattle > 8Mo,Normal,Inland,Yes,3460
2021,SZ,Cattle > 8Mo,Normal,Inland,No,3
2021,SZ,Cattle > 8Mo,Normal,Abroad,Yes,0
2021,SZ,Cattle > 8Mo,Normal,Abroad,No,0
2021,SZ,Cattle > 8Mo,Sanitary,Inland,Yes,35
2021,SZ,Cattle > 8Mo,Sanitary,Inland,No,0
2021,SZ,Cattle > 8Mo,Sanitary,Abroad,Yes,0
2021,SZ,Cattle > 8Mo,Sanitary,Abroad,No,0
2021,SZ,Equidae,Normal,Inland,Yes,9
2021,SZ,Equidae,Normal,Inland,No,0
2021,SZ,Equidae,Normal,Abroad,Yes,0
2021,SZ,Equidae,Normal,Abroad,No,0
2021,SZ,Equidae,Sanitary,Inland,Yes,0
2021,SZ,Equidae,Sanitary,Inland,No,0
2021,SZ,Equidae,Sanitary,Abroad,Yes,0
2021,SZ,Equidae,Sanitary,Abroad,No,0
2021,SZ,Goats,Normal,Inland,Yes,2641
2021,SZ,Goats,Normal,Inland,No,1
2021,SZ,Goats,Normal,Abroad,Yes,0
2021,SZ,Goats,Normal,Abroad,No,0
2021,SZ,Goats,Sanitary,Inland,Yes,0
2021,SZ,Goats,Sanitary,Inland,No,0
2021,SZ,Goats,Sanitary,Abroad,Yes,0
2021,SZ,Goats,Sanitary,Abroad,No,0
2021,SZ,Sheep,Normal,Inland,Yes,9291
2021,SZ,Sheep,Normal,Inland,No,19
2021,SZ,Sheep,Normal,Abroad,Yes,0
2021,SZ,Sheep,Normal,Abroad,No,0
2021,SZ,Sheep,Sanitary,Inland,Yes,1
2021,SZ,Sheep,Sanitary,Inland,No,0
2021,SZ,Sheep,Sanitary,Abroad,Yes,0
2021,SZ,Sheep,Sanitary,Abroad,No,0
2021,SZ,Swine,Normal,Inland,Yes,34056
2021,SZ,Swine,Normal,Inland,No,110
2021,SZ,Swine,Normal,Abroad,Yes,0
2021,SZ,Swine,Normal,Abroad,No,0
2021,SZ,Swine,Sanitary,Inland,Yes,1
2021,SZ,Swine,Sanitary,Inland,No,0
2021,SZ,Swine,Sanitary,Abroad,Yes,0
2021,SZ,Swine,Sanitary,Abroad,No,0
2021,TG,Cattle < 6We,Normal,Inland,Yes,0
2021,TG,Cattle < 6We,Normal,Inland,No,0
2021,TG,Cattle < 6We,Normal,Abroad,Yes,0
2021,TG,Cattle < 6We,Normal,Abroad,No,0
2021,TG,Cattle < 6We,Sanitary,Inland,Yes,0
2021,TG,Cattle < 6We,Sanitary,Inland,No,0
2021,TG,Cattle < 6We,Sanitary,Abroad,Yes,0
2021,TG,Cattle < 6We,Sanitary,Abroad,No,0
2021,TG,Cattle < 8Mo,Normal,Inland,Yes,556
2021,TG,Cattle < 8Mo,Normal,Inland,No,1
2021,TG,Cattle < 8Mo,Normal,Abroad,Yes,0
2021,TG,Cattle < 8Mo,Normal,Abroad,No,0
2021,TG,Cattle < 8Mo,Sanitary,Inland,Yes,13
2021,TG,Cattle < 8Mo,Sanitary,Inland,No,3
2021,TG,Cattle < 8Mo,Sanitary,Abroad,Yes,0
2021,TG,Cattle < 8Mo,Sanitary,Abroad,No,0
2021,TG,Cattle > 6We,Normal,Inland,Yes,0
2021,TG,Cattle > 6We,Normal,Inland,No,0
2021,TG,Cattle > 6We,Normal,Abroad,Yes,0
2021,TG,Cattle > 6We,Normal,Abroad,No,0
2021,TG,Cattle > 6We,Sanitary,Inland,Yes,0
2021,TG,Cattle > 6We,Sanitary,Inland,No,0
2021,TG,Cattle > 6We,Sanitary,Abroad,Yes,0
2021,TG,Cattle > 6We,Sanitary,Abroad,No,0
2021,TG,Cattle > 8Mo,Normal,Inland,Yes,758
2021,TG,Cattle > 8Mo,Normal,Inland,No,2
2021,TG,Cattle > 8Mo,Normal,Abroad,Yes,0
2021,TG,Cattle > 8Mo,Normal,Abroad,No,0
2021,TG,Cattle > 8Mo,Sanitary,Inland,Yes,87
2021,TG,Cattle > 8Mo,Sanitary,Inland,No,7
2021,TG,Cattle > 8Mo,Sanitary,Abroad,Yes,0
2021,TG,Cattle > 8Mo,Sanitary,Abroad,No,0
2021,TG,Equidae,Normal,Inland,Yes,82
2021,TG,Equidae,Normal,Inland,No,1
2021,TG,Equidae,Normal,Abroad,Yes,0
2021,TG,Equidae,Normal,Abroad,No,0
2021,TG,Equidae,Sanitary,Inland,Yes,2
2021,TG,Equidae,Sanitary,Inland,No,1
2021,TG,Equidae,Sanitary,Abroad,Yes,0
2021,TG,Equidae,Sanitary,Abroad,No,0
2021,TG,Goats,Normal,Inland,Yes,641
2021,TG,Goats,Normal,Inland,No,0
2021,TG,Goats,Normal,Abroad,Yes,0
2021,TG,Goats,Normal,Abroad,No,0
2021,TG,Goats,Sanitary,Inland,Yes,4
2021,TG,Goats,Sanitary,Inland,No,0
2021,TG,Goats,Sanitary,Abroad,Yes,0
2021,TG,Goats,Sanitary,Abroad,No,0
2021,TG,Sheep,Normal,Inland,Yes,3281
2021,TG,Sheep,Normal,Inland,No,2
2021,TG,Sheep,Normal,Abroad,Yes,0
2021,TG,Sheep,Normal,Abroad,No,0
2021,TG,Sheep,Sanitary,Inland,Yes,12
2021,TG,Sheep,Sanitary,Inland,No,2
2021,TG,Sheep,Sanitary,Abroad,Yes,0
2021,TG,Sheep,Sanitary,Abroad,No,0
2021,TG,Swine,Normal,Inland,Yes,14571
2021,TG,Swine,Normal,Inland,No,54
2021,TG,Swine,Normal,Abroad,Yes,0
2021,TG,Swine,Normal,Abroad,No,0
2021,TG,Swine,Sanitary,Inland,Yes,1856
2021,TG,Swine,Sanitary,Inland,No,16
2021,TG,Swine,Sanitary,Abroad,Yes,0
2021,TG,Swine,Sanitary,Abroad,No,0
2021,TI,Cattle < 6We,Normal,Inland,Yes,7
2021,TI,Cattle < 6We,Normal,Inland,No,0
2021,TI,Cattle < 6We,Normal,Abroad,Yes,0
2021,TI,Cattle < 6We,Normal,Abroad,No,0
2021,TI,Cattle < 6We,Sanitary,Inland,Yes,0
2021,TI,Cattle < 6We,Sanitary,Inland,No,0
2021,TI,Cattle < 6We,Sanitary,Abroad,Yes,0
2021,TI,Cattle < 6We,Sanitary,Abroad,No,0
2021,TI,Cattle < 8Mo,Normal,Inland,Yes,158
2021,TI,Cattle < 8Mo,Normal,Inland,No,0
2021,TI,Cattle < 8Mo,Normal,Abroad,Yes,0
2021,TI,Cattle < 8Mo,Normal,Abroad,No,0
2021,TI,Cattle < 8Mo,Sanitary,Inland,Yes,0
2021,TI,Cattle < 8Mo,Sanitary,Inland,No,0
2021,TI,Cattle < 8Mo,Sanitary,Abroad,Yes,0
2021,TI,Cattle < 8Mo,Sanitary,Abroad,No,0
2021,TI,Cattle > 6We,Normal,Inland,Yes,898
2021,TI,Cattle > 6We,Normal,Inland,No,3
2021,TI,Cattle > 6We,Normal,Abroad,Yes,0
2021,TI,Cattle > 6We,Normal,Abroad,No,0
2021,TI,Cattle > 6We,Sanitary,Inland,Yes,1
2021,TI,Cattle > 6We,Sanitary,Inland,No,0
2021,TI,Cattle > 6We,Sanitary,Abroad,Yes,0
2021,TI,Cattle > 6We,Sanitary,Abroad,No,0
2021,TI,Cattle > 8Mo,Normal,Inland,Yes,439
2021,TI,Cattle > 8Mo,Normal,Inland,No,2
2021,TI,Cattle > 8Mo,Normal,Abroad,Yes,0
2021,TI,Cattle > 8Mo,Normal,Abroad,No,0
2021,TI,Cattle > 8Mo,Sanitary,Inland,Yes,4
2021,TI,Cattle > 8Mo,Sanitary,Inland,No,0
2021,TI,Cattle > 8Mo,Sanitary,Abroad,Yes,0
2021,TI,Cattle > 8Mo,Sanitary,Abroad,No,0
2021,TI,Equidae,Normal,Inland,Yes,48
2021,TI,Equidae,Normal,Inland,No,0
2021,TI,Equidae,Normal,Abroad,Yes,0
2021,TI,Equidae,Normal,Abroad,No,0
2021,TI,Equidae,Sanitary,Inland,Yes,0
2021,TI,Equidae,Sanitary,Inland,No,0
2021,TI,Equidae,Sanitary,Abroad,Yes,0
2021,TI,Equidae,Sanitary,Abroad,No,0
2021,TI,Goats,Normal,Inland,Yes,3300
2021,TI,Goats,Normal,Inland,No,6
2021,TI,Goats,Normal,Abroad,Yes,0
2021,TI,Goats,Normal,Abroad,No,0
2021,TI,Goats,Sanitary,Inland,Yes,0
2021,TI,Goats,Sanitary,Inland,No,0
2021,TI,Goats,Sanitary,Abroad,Yes,0
2021,TI,Goats,Sanitary,Abroad,No,0
2021,TI,Sheep,Normal,Inland,Yes,1954
2021,TI,Sheep,Normal,Inland,No,3
2021,TI,Sheep,Normal,Abroad,Yes,0
2021,TI,Sheep,Normal,Abroad,No,0
2021,TI,Sheep,Sanitary,Inland,Yes,0
2021,TI,Sheep,Sanitary,Inland,No,0
2021,TI,Sheep,Sanitary,Abroad,Yes,0
2021,TI,Sheep,Sanitary,Abroad,No,0
2021,TI,Swine,Normal,Inland,Yes,3319
2021,TI,Swine,Normal,Inland,No,1
2021,TI,Swine,Normal,Abroad,Yes,0
2021,TI,Swine,Normal,Abroad,No,0
2021,TI,Swine,Sanitary,Inland,Yes,1
2021,TI,Swine,Sanitary,Inland,No,3
2021,TI,Swine,Sanitary,Abroad,Yes,0
2021,TI,Swine,Sanitary,Abroad,No,0
2021,UR,Cattle < 6We,Normal,Inland,Yes,37
2021,UR,Cattle < 6We,Normal,Inland,No,0
2021,UR,Cattle < 6We,Normal,Abroad,Yes,0
2021,UR,Cattle < 6We,Normal,Abroad,No,0
2021,UR,Cattle < 6We,Sanitary,Inland,Yes,0
2021,UR,Cattle < 6We,Sanitary,Inland,No,0
2021,UR,Cattle < 6We,Sanitary,Abroad,Yes,0
2021,UR,Cattle < 6We,Sanitary,Abroad,No,0
2021,UR,Cattle < 8Mo,Normal,Inland,Yes,30
2021,UR,Cattle < 8Mo,Normal,Inland,No,0
2021,UR,Cattle < 8Mo,Normal,Abroad,Yes,0
2021,UR,Cattle < 8Mo,Normal,Abroad,No,0
2021,UR,Cattle < 8Mo,Sanitary,Inland,Yes,1
2021,UR,Cattle < 8Mo,Sanitary,Inland,No,0
2021,UR,Cattle < 8Mo,Sanitary,Abroad,Yes,0
2021,UR,Cattle < 8Mo,Sanitary,Abroad,No,0
2021,UR,Cattle > 6We,Normal,Inland,Yes,319
2021,UR,Cattle > 6We,Normal,Inland,No,0
2021,UR,Cattle > 6We,Normal,Abroad,Yes,0
2021,UR,Cattle > 6We,Normal,Abroad,No,0
2021,UR,Cattle > 6We,Sanitary,Inland,Yes,14
2021,UR,Cattle > 6We,Sanitary,Inland,No,2
2021,UR,Cattle > 6We,Sanitary,Abroad,Yes,0
2021,UR,Cattle > 6We,Sanitary,Abroad,No,0
2021,UR,Cattle > 8Mo,Normal,Inland,Yes,174
2021,UR,Cattle > 8Mo,Normal,Inland,No,0
2021,UR,Cattle > 8Mo,Normal,Abroad,Yes,0
2021,UR,Cattle > 8Mo,Normal,Abroad,No,0
2021,UR,Cattle > 8Mo,Sanitary,Inland,Yes,4
2021,UR,Cattle > 8Mo,Sanitary,Inland,No,0
2021,UR,Cattle > 8Mo,Sanitary,Abroad,Yes,0
2021,UR,Cattle > 8Mo,Sanitary,Abroad,No,0
2021,UR,Equidae,Normal,Inland,Yes,1
2021,UR,Equidae,Normal,Inland,No,0
2021,UR,Equidae,Normal,Abroad,Yes,0
2021,UR,Equidae,Normal,Abroad,No,0
2021,UR,Equidae,Sanitary,Inland,Yes,0
2021,UR,Equidae,Sanitary,Inland,No,0
2021,UR,Equidae,Sanitary,Abroad,Yes,0
2021,UR,Equidae,Sanitary,Abroad,No,0
2021,UR,Goats,Normal,Inland,Yes,639
2021,UR,Goats,Normal,Inland,No,0
2021,UR,Goats,Normal,Abroad,Yes,0
2021,UR,Goats,Normal,Abroad,No,0
2021,UR,Goats,Sanitary,Inland,Yes,0
2021,UR,Goats,Sanitary,Inland,No,0
2021,UR,Goats,Sanitary,Abroad,Yes,0
2021,UR,Goats,Sanitary,Abroad,No,0
2021,UR,Sheep,Normal,Inland,Yes,559
2021,UR,Sheep,Normal,Inland,No,0
2021,UR,Sheep,Normal,Abroad,Yes,0
2021,UR,Sheep,Normal,Abroad,No,0
2021,UR,Sheep,Sanitary,Inland,Yes,1
2021,UR,Sheep,Sanitary,Inland,No,0
2021,UR,Sheep,Sanitary,Abroad,Yes,0
2021,UR,Sheep,Sanitary,Abroad,No,0
2021,UR,Swine,Normal,Inland,Yes,854
2021,UR,Swine,Normal,Inland,No,3
2021,UR,Swine,Normal,Abroad,Yes,0
2021,UR,Swine,Normal,Abroad,No,0
2021,UR,Swine,Sanitary,Inland,Yes,0
2021,UR,Swine,Sanitary,Inland,No,0
2021,UR,Swine,Sanitary,Abroad,Yes,0
2021,UR,Swine,Sanitary,Abroad,No,0
2021,VD,Cattle < 6We,Normal,Inland,Yes,161
2021,VD,Cattle < 6We,Normal,Inland,No,1
2021,VD,Cattle < 6We,Normal,Abroad,Yes,0
2021,VD,Cattle < 6We,Normal,Abroad,No,0
2021,VD,Cattle < 6We,Sanitary,Inland,Yes,0
2021,VD,Cattle < 6We,Sanitary,Inland,No,0
2021,VD,Cattle < 6We,Sanitary,Abroad,Yes,0
2021,VD,Cattle < 6We,Sanitary,Abroad,No,0
2021,VD,Cattle < 8Mo,Normal,Inland,Yes,637
2021,VD,Cattle < 8Mo,Normal,Inland,No,9
2021,VD,Cattle < 8Mo,Normal,Abroad,Yes,84
2021,VD,Cattle < 8Mo,Normal,Abroad,No,0
2021,VD,Cattle < 8Mo,Sanitary,Inland,Yes,12
2021,VD,Cattle < 8Mo,Sanitary,Inland,No,3
2021,VD,Cattle < 8Mo,Sanitary,Abroad,Yes,0
2021,VD,Cattle < 8Mo,Sanitary,Abroad,No,0
2021,VD,Cattle > 6We,Normal,Inland,Yes,4523
2021,VD,Cattle > 6We,Normal,Inland,No,19
2021,VD,Cattle > 6We,Normal,Abroad,Yes,293
2021,VD,Cattle > 6We,Normal,Abroad,No,0
2021,VD,Cattle > 6We,Sanitary,Inland,Yes,146
2021,VD,Cattle > 6We,Sanitary,Inland,No,26
2021,VD,Cattle > 6We,Sanitary,Abroad,Yes,0
2021,VD,Cattle > 6We,Sanitary,Abroad,No,0
2021,VD,Cattle > 8Mo,Normal,Inland,Yes,3386
2021,VD,Cattle > 8Mo,Normal,Inland,No,6
2021,VD,Cattle > 8Mo,Normal,Abroad,Yes,272
2021,VD,Cattle > 8Mo,Normal,Abroad,No,0
2021,VD,Cattle > 8Mo,Sanitary,Inland,Yes,140
2021,VD,Cattle > 8Mo,Sanitary,Inland,No,20
